loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
88159|959|22|29|32|2|434011.33|Rejected
82976|421|39|18|17|2|167281.21|Pending
47355|355|26|39|47|2|119596.11|Rejected
95692|1508|27|19|7|1|379641.42|Approved
427|940|13|83|21|3|314338.72|Approved
40328|329|37|100|4|3|254334.85|Rejected
64012|1324|4|45|50|3|388913.14|Rejected
88561|262|35|5|2|1|363729.93|Pending
39073|200|43|25|11|2|460274.03|Rejected
16241|1481|4|76|31|2|372778.86|Approved
17258|1399|45|32|15|1|224999.18|Approved
33563|1360|30|51|17|3|32268.29|Pending
47107|897|18|32|18|2|464094.91|Approved
95764|614|15|12|15|3|93727.64|Pending
96310|1232|9|71|19|2|423101.81|Pending
45956|1274|39|48|35|3|72025.5|Rejected
4285|1359|25|99|27|2|274610.05|Approved
41469|1112|35|52|3|2|249795.68|Approved
38606|1453|45|59|26|2|104972.74|Pending
93908|733|9|33|47|1|216755.22|Approved
10319|231|26|78|24|2|317787.54|Approved
64735|1206|2|29|18|3|368658.53|Approved
90544|737|29|39|6|1|451142.61|Approved
52301|1039|10|19|8|2|186845.61|Approved
43659|1076|15|78|3|3|358844.66|Approved
12237|164|5|75|17|3|283243.75|Rejected
44676|764|50|69|23|3|213812.42|Rejected
61166|1519|21|100|47|1|180693.15|Approved
52507|1292|24|12|19|2|338635.59|Pending
24004|627|18|14|18|1|52071.64|Pending
92281|1348|41|62|2|1|482634.72|Approved
68618|1145|48|76|7|2|221564.21|Rejected
98169|1027|21|95|18|3|391553.43|Pending
63919|689|49|86|25|1|379977.59|Approved
80384|719|25|85|16|1|95615.42|Rejected
98993|103|25|18|17|1|118347.5|Rejected
29849|788|18|1|25|1|427808.21|Approved
33957|1448|42|93|1|1|449710.05|Approved
39522|1648|45|9|18|3|239422.31|Rejected
92194|1774|17|24|9|3|55494.44|Approved
60782|1189|39|91|50|2|423699.1|Pending
41880|1750|45|79|25|2|51832.09|Rejected
22710|759|10|3|30|1|342256.68|Rejected
91047|1237|6|30|15|3|292461.17|Rejected
98768|761|43|70|27|2|38632.39|Rejected
29008|329|35|44|7|3|25237.97|Pending
78226|1709|5|25|2|2|490338.52|Rejected
15381|962|19|41|20|3|462045.85|Approved
9261|1347|45|10|33|2|22195.36|Approved
87943|1192|35|97|33|2|309561.52|Rejected
72714|1182|20|61|37|3|320959.1|Rejected
97033|1620|29|18|25|1|264155.51|Pending
98644|618|48|27|46|1|285003.43|Approved
42516|960|19|18|30|1|250098.0|Approved
16277|1676|12|14|7|1|450995.51|Rejected
60501|1413|28|29|29|1|322313.74|Rejected
81123|677|34|78|33|2|124155.19|Pending
47263|479|48|59|32|1|223624.3|Approved
37290|70|11|98|4|3|472486.62|Rejected
26035|269|37|70|1|1|494781.45|Approved
55870|1775|17|89|42|1|54403.95|Rejected
23275|1760|20|15|11|1|298790.58|Approved
75666|1180|46|64|2|1|75997.05|Pending
43299|1186|32|82|6|3|283665.41|Approved
63885|1099|50|61|3|2|414415.85|Rejected
99124|564|24|36|39|2|206083.76|Rejected
75992|15|38|13|37|1|63949.88|Rejected
98066|844|8|50|32|3|489155.6|Pending
42085|1600|34|24|19|2|335838.77|Approved
1771|1385|26|13|12|1|405979.35|Pending
33671|1301|8|61|17|3|495685.32|Approved
15785|454|46|13|28|3|328075.62|Approved
12693|358|37|49|33|1|316874.52|Approved
42620|1080|1|63|17|2|488552.93|Rejected
43083|1361|1|36|2|1|290213.98|Rejected
9798|744|26|47|28|1|142340.16|Pending
55074|413|25|15|31|1|371848.13|Approved
40434|1778|39|65|20|3|289955.21|Approved
53544|710|6|77|18|1|83463.62|Rejected
36673|404|9|16|40|2|330818.49|Approved
55540|1198|40|32|27|3|216819.22|Pending
23329|1585|37|28|35|1|329921.75|Pending
49679|210|15|45|43|3|418513.1|Pending
15724|528|13|31|4|3|65888.45|Pending
69870|567|23|14|38|3|176551.59|Approved
78279|513|8|87|8|1|445551.59|Rejected
9455|267|50|15|32|1|301605.65|Rejected
66827|17|20|20|29|1|228594.19|Pending
62759|1116|19|43|33|2|161160.78|Rejected
48529|1814|17|31|25|1|476962.26|Rejected
29971|1685|14|33|27|3|279244.13|Pending
39095|243|46|22|46|1|171084.72|Rejected
4618|1091|20|99|25|1|335028.76|Rejected
28348|849|26|30|33|3|214441.92|Rejected
24487|624|28|53|10|2|118086.98|Approved
79952|1390|30|96|43|1|370434.95|Approved
54892|866|16|62|32|2|385997.81|Rejected
17439|384|27|50|38|3|36940.36|Approved
70918|1162|19|80|47|2|107292.73|Rejected
11539|1508|14|64|17|1|79281.17|Pending
72276|1566|19|73|2|1|156057.58|Pending
33983|1357|28|20|47|1|91529.41|Rejected
59739|1167|45|24|26|3|147094.69|Pending
32154|925|30|58|36|1|81207.01|Pending
76821|986|39|37|14|1|359971.61|Rejected
42083|1527|25|88|13|1|79035.77|Rejected
53646|1269|48|50|10|1|320231.84|Pending
57839|1820|3|21|16|3|188014.91|Pending
93731|260|15|98|35|3|291965.29|Pending
51979|128|44|3|46|1|255989.72|Rejected
59813|468|15|21|41|3|253451.02|Approved
40280|1329|50|82|9|1|468584.62|Rejected
41562|1233|41|1|27|2|170184.42|Approved
38845|1564|29|70|8|1|277816.13|Pending
71187|1247|25|1|37|3|182941.11|Rejected
68064|504|8|19|5|2|484898.2|Pending
8686|42|29|70|4|1|391105.72|Approved
49942|489|14|32|47|2|157589.62|Approved
52862|463|38|28|25|1|122238.19|Pending
68694|62|7|69|43|3|54454.91|Rejected
70326|1325|42|85|20|1|371865.02|Approved
77974|198|12|72|15|3|170353.26|Approved
99381|1151|41|83|46|2|249015.18|Rejected
71002|1600|37|21|27|3|429782.6|Pending
78694|984|12|62|20|1|483991.86|Pending
50977|165|22|76|23|2|496663.15|Pending
13768|765|45|84|5|3|112364.77|Approved
35664|1623|50|87|30|3|152777.11|Pending
2255|1723|47|15|34|3|270555.21|Approved
61733|152|5|27|22|1|121044.08|Rejected
69041|1664|31|81|30|3|102864.25|Pending
99011|896|28|1|25|2|85567.91|Approved
93986|1648|30|6|8|1|313031.0|Rejected
70935|475|32|11|11|3|492496.68|Approved
65652|622|42|48|36|3|216528.98|Approved
16086|164|28|66|37|2|79710.43|Rejected
85518|1706|15|33|3|1|333125.1|Approved
13230|604|22|18|12|2|105551.75|Approved
85145|268|8|42|7|2|497009.42|Pending
46747|374|43|48|39|2|253991.99|Pending
98158|1626|22|34|19|2|322848.38|Approved
90315|1790|44|4|18|3|188620.15|Approved
82397|1270|36|65|43|3|330027.4|Rejected
36644|442|47|68|13|1|400979.31|Rejected
84148|650|5|50|38|3|388857.15|Approved
70665|746|31|97|46|3|404034.68|Pending
88271|12|33|50|6|3|266065.61|Approved
81813|1550|16|22|31|1|186603.29|Rejected
32922|1333|10|86|39|1|214546.65|Approved
70087|611|47|97|45|3|324328.2|Rejected
12900|389|29|14|33|2|468909.98|Pending
51214|1782|2|56|18|2|150223.37|Rejected
1469|1312|39|84|45|3|426753.83|Pending
25304|145|4|8|4|1|428528.94|Pending
95306|347|33|62|7|3|133741.34|Approved
6579|457|17|12|34|2|406207.72|Pending
31030|887|14|53|36|3|369625.78|Approved
48911|513|11|8|50|2|301459.92|Pending
84316|665|33|12|34|3|81584.25|Approved
1967|405|27|75|6|3|100796.24|Pending
73988|26|25|100|35|2|370138.76|Approved
50114|1038|7|89|49|1|245973.96|Rejected
1648|803|41|88|4|1|279568.55|Rejected
43819|971|8|29|40|3|30706.32|Rejected
55056|401|37|64|8|3|103763.41|Approved
88726|1079|35|84|37|3|287479.71|Approved
83569|1347|24|52|11|2|101390.37|Pending
30782|986|24|64|21|1|216546.05|Rejected
52559|429|32|100|47|3|380928.16|Rejected
20924|55|37|72|34|1|273341.34|Pending
58801|1085|7|78|19|2|393479.8|Pending
30711|830|21|9|4|2|73563.36|Rejected
84558|427|3|19|17|2|83353.3|Approved
70359|1054|24|8|28|3|481814.43|Pending
59493|885|22|61|9|2|350277.4|Pending
35524|970|4|10|8|1|263785.75|Pending
16308|730|21|11|14|3|344170.71|Pending
77145|1216|36|7|39|3|6234.45|Approved
59038|615|9|71|15|3|387445.37|Pending
18305|271|35|4|33|3|11543.05|Rejected
12037|1668|11|94|3|2|5026.84|Approved
7337|1446|43|97|3|2|470652.54|Pending
42126|264|9|6|46|1|465126.14|Approved
10|1621|24|74|11|2|476214.19|Pending
8820|1284|5|20|20|3|294090.56|Rejected
46606|164|32|15|7|2|273088.42|Pending
25242|156|20|14|1|2|170978.58|Pending
18934|1241|29|27|19|2|414351.35|Rejected
82239|1585|48|5|9|2|214766.31|Pending
40823|1548|37|24|9|1|139346.12|Rejected
55333|557|31|56|49|3|441247.4|Approved
32339|157|19|83|35|3|308203.71|Pending
74986|735|50|54|29|1|347102.03|Approved
21774|1524|32|67|47|1|164351.01|Rejected
23583|891|40|35|30|2|205370.76|Pending
73210|138|50|67|41|1|400907.77|Rejected
10001|449|32|84|47|3|412483.93|Pending
91667|854|19|66|34|1|349913.63|Pending
83501|1304|6|12|19|1|370362.53|Approved
42740|181|17|100|8|1|130497.31|Rejected
82894|1778|23|8|6|1|243002.77|Approved
99009|700|32|76|17|2|21148.23|Rejected
33141|1783|31|6|44|2|100941.04|Pending
11783|43|18|95|43|1|301529.82|Approved
81590|1040|2|8|5|3|169632.01|Rejected
44648|368|20|18|16|3|412203.18|Rejected
80209|694|40|88|48|2|438504.12|Pending
77440|7|45|93|18|3|117013.02|Rejected
28089|1528|22|47|28|3|162567.38|Rejected
31749|623|39|10|15|1|215088.53|Pending
38589|960|41|37|17|2|268678.36|Pending
45532|786|18|44|49|1|377611.95|Approved
15855|1191|17|96|26|1|437158.67|Approved
92809|392|35|43|26|1|7366.85|Approved
9717|1354|22|5|40|3|369278.24|Approved
65632|718|30|82|5|3|217888.75|Approved
62178|367|34|45|47|3|467423.89|Approved
11924|1562|31|62|17|2|459844.12|Approved
526|1268|20|36|13|2|201251.24|Rejected
56585|1440|37|15|17|2|409072.21|Rejected
56766|370|33|53|4|2|20144.57|Approved
72119|1068|49|53|32|2|40853.98|Approved
5746|1092|37|15|40|2|292480.8|Rejected
77990|1592|43|92|29|2|412745.45|Rejected
12034|1280|10|60|34|3|196562.88|Pending
63111|988|1|67|30|3|117516.93|Rejected
46860|371|16|50|31|1|267068.02|Pending
28278|1019|44|13|7|2|497630.64|Pending
67253|1514|27|79|4|1|109652.33|Rejected
26987|110|50|73|43|1|88820.68|Approved
48712|958|20|65|45|3|349701.74|Rejected
11437|361|31|56|28|1|463843.55|Pending
14069|1651|28|12|19|2|473254.31|Rejected
4856|197|50|94|36|2|289402.51|Rejected
72235|374|35|85|42|1|267317.46|Approved
49525|988|4|46|3|2|419325.04|Rejected
50959|869|39|31|25|3|383803.3|Approved
62746|304|23|3|8|3|380440.36|Rejected
70454|1348|20|54|22|3|214375.22|Approved
33222|888|47|71|42|3|207556.46|Pending
74919|73|3|96|37|1|25116.82|Approved
20391|1167|40|55|22|1|72010.41|Approved
89851|1561|49|92|1|1|93040.65|Rejected
40333|738|11|51|34|2|148897.07|Approved
8930|1114|2|19|13|3|110517.28|Pending
25775|905|22|84|17|1|253116.26|Approved
13994|385|26|72|37|1|193071.05|Pending
64965|206|6|40|21|1|252394.77|Pending
54676|1164|34|97|10|2|129214.64|Rejected
69780|176|16|32|3|3|319380.25|Rejected
72639|578|44|61|38|3|264276.13|Approved
41115|614|41|59|33|3|95732.39|Approved
4469|249|10|45|20|1|267281.4|Rejected
63092|180|39|14|6|2|354222.97|Approved
80687|247|6|65|29|1|210139.67|Pending
68019|1566|6|92|2|1|435834.67|Approved
66567|1211|12|34|11|3|465494.14|Approved
68499|15|37|99|2|3|476189.74|Rejected
22053|1686|48|28|14|1|321724.16|Pending
7221|1226|35|10|48|1|255833.31|Pending
70949|88|50|22|45|3|347539.9|Pending
90168|265|20|73|41|2|254616.23|Pending
88242|1192|17|88|6|2|131802.94|Rejected
96245|472|24|20|1|2|424231.46|Rejected
38516|808|18|37|5|1|404050.71|Rejected
49736|1784|30|22|40|1|432349.05|Pending
58500|1354|31|67|29|3|492140.34|Approved
73025|112|13|28|35|3|405728.41|Rejected
62245|1562|9|47|36|3|369030.23|Rejected
48289|1162|34|83|18|3|252268.32|Pending
657|14|24|97|50|2|469683.59|Rejected
54232|1589|15|62|28|2|198210.43|Approved
41313|1670|45|84|3|3|423848.38|Rejected
96638|1170|46|67|40|1|225134.35|Rejected
73893|1787|5|29|48|2|120947.31|Pending
91549|1698|29|9|39|2|278005.53|Rejected
45015|1198|12|98|25|3|419390.86|Rejected
42939|769|35|30|39|2|388664.51|Rejected
18415|890|5|79|39|1|221906.99|Pending
39712|164|16|79|38|3|328349.0|Approved
83616|366|45|18|9|1|496364.05|Approved
10995|1179|36|26|44|1|191922.63|Pending
31537|899|29|10|49|1|165921.81|Rejected
20293|977|20|3|43|1|239659.86|Approved
84009|1658|7|63|15|3|457444.69|Rejected
12175|612|35|55|14|2|241605.84|Rejected
26201|325|37|26|7|2|466426.27|Pending
62609|345|28|13|37|3|224068.0|Pending
82612|228|42|26|4|2|244549.74|Pending
88657|1536|22|68|36|2|413553.84|Pending
11645|1147|39|68|23|1|436416.11|Rejected
96882|434|24|8|48|2|443736.7|Approved
83164|1219|16|97|37|3|438198.35|Approved
53730|424|38|4|22|2|257979.79|Pending
48890|1319|19|62|32|1|222894.98|Pending
78157|1524|32|89|39|1|20421.22|Approved
30059|1327|40|24|32|2|439959.24|Rejected
32576|1594|37|31|33|2|156593.38|Pending
15713|1389|47|60|30|3|142713.79|Pending
87052|219|50|67|18|3|121027.01|Rejected
87491|604|43|36|7|2|422593.48|Rejected
94871|1004|42|10|10|1|158446.46|Rejected
18065|275|20|72|20|3|155607.83|Pending
93907|772|20|79|41|3|389648.44|Pending
60320|1813|5|34|18|3|83233.0|Approved
75333|705|11|100|18|1|398593.66|Rejected
87208|1678|25|13|50|2|226400.3|Approved
53825|126|47|61|44|1|293383.63|Pending
13079|162|5|15|39|3|253450.45|Pending
25750|100|1|3|23|3|308275.46|Pending
31051|1262|12|88|32|2|379275.39|Pending
85227|1181|1|91|30|1|71864.46|Pending
90725|1004|7|95|14|2|153372.33|Approved
49501|1434|33|77|42|3|439532.11|Rejected
35464|374|32|9|19|1|384124.0|Approved
88900|391|46|26|16|2|372120.57|Approved
20448|1305|32|74|15|3|23248.77|Pending
4591|1438|38|86|45|1|145315.85|Pending
7564|1423|13|21|32|3|323636.63|Pending
94129|793|49|88|46|3|424916.83|Pending
64809|1803|20|65|35|3|493636.77|Rejected
13947|806|25|14|38|1|158065.48|Approved
28625|142|44|30|1|2|497937.09|Pending
29480|1130|33|6|9|1|430678.12|Approved
63485|560|27|13|19|3|454170.59|Rejected
93127|1232|10|45|46|1|108161.87|Pending
8390|1194|19|22|15|2|366097.59|Rejected
15425|64|28|40|50|3|363419.43|Pending
27076|935|30|95|46|2|122728.48|Pending
48038|92|6|2|18|3|410630.88|Approved
98146|236|10|19|40|3|140503.38|Pending
7915|1162|3|73|22|1|397580.52|Pending
88826|45|23|82|34|2|175543.67|Pending
84718|1447|18|46|50|3|479075.73|Approved
39593|1747|47|30|7|2|215899.9|Rejected
15575|1358|38|59|44|2|133925.16|Pending
46917|1348|47|81|40|3|481641.91|Rejected
59952|1491|6|63|16|3|214655.79|Pending
77478|1270|39|25|18|3|275116.94|Rejected
32971|1760|19|23|41|2|202699.32|Pending
37276|64|47|27|40|3|181111.4|Pending
19768|1428|4|45|49|2|101032.59|Rejected
22028|993|31|78|41|3|14129.48|Approved
58190|234|25|50|25|1|223670.01|Rejected
25149|153|4|49|7|3|17460.17|Approved
29018|917|44|21|42|1|309253.51|Rejected
92844|536|49|81|31|3|292525.97|Rejected
9943|1698|1|91|25|2|107602.84|Rejected
27982|1037|43|19|37|3|229820.66|Approved
58395|829|50|3|4|3|69602.74|Pending
58550|529|17|7|49|2|456032.15|Rejected
17799|1211|36|42|4|1|316305.74|Approved
47504|61|8|14|50|2|320477.12|Rejected
91018|247|41|1|17|3|305310.29|Approved
17715|317|48|2|29|2|444205.53|Approved
31792|892|10|52|28|1|188691.87|Approved
93406|1775|45|93|46|1|385012.56|Approved
91398|1565|48|31|8|2|11428.91|Pending
67082|458|6|17|25|2|206524.54|Rejected
52448|1099|25|51|24|3|468496.27|Rejected
48501|1402|31|63|38|2|324928.34|Approved
21208|1152|21|50|40|3|168944.09|Rejected
60199|1595|13|50|26|3|404654.57|Approved
45696|993|41|75|17|2|494218.89|Rejected
6924|335|27|7|5|3|399524.75|Pending
54725|1676|45|62|29|2|262657.72|Pending
1251|437|27|62|35|2|46828.38|Approved
97378|348|26|71|32|1|84560.38|Pending
55255|876|38|79|15|1|404996.29|Rejected
30763|1393|6|25|42|2|201522.97|Pending
50551|1302|6|71|28|2|484929.79|Pending
1756|780|23|91|33|2|256586.46|Pending
9888|800|38|11|3|2|284448.65|Rejected
85622|58|36|63|11|1|460658.39|Approved
15397|16|47|91|40|2|492015.21|Rejected
5462|760|15|6|38|2|16676.26|Approved
25924|1486|26|31|38|2|245410.23|Rejected
33759|1373|18|49|48|2|248819.85|Approved
61943|792|42|79|14|3|271535.49|Pending
83034|687|47|59|39|1|126117.65|Rejected
38241|604|23|55|13|1|339759.92|Pending
14283|921|35|40|17|1|265151.22|Pending
54724|1625|7|77|31|2|37972.13|Pending
73969|1102|38|89|47|1|73900.39|Rejected
23689|1747|36|3|39|3|459048.96|Pending
35171|577|39|20|38|2|432736.96|Rejected
27350|1419|33|82|3|3|497020.78|Rejected
1350|1296|13|7|50|1|423064.73|Rejected
81300|209|3|34|49|2|98703.23|Approved
93635|549|4|5|15|1|13633.81|Rejected
20414|1721|30|48|37|2|473794.01|Pending
91181|463|24|2|26|1|258530.03|Pending
23287|1346|9|53|20|3|112970.45|Rejected
65265|625|50|54|25|1|404929.38|Pending
29583|586|22|44|19|1|210714.59|Approved
41706|828|40|76|34|3|389501.91|Pending
29099|915|19|70|10|3|85636.18|Rejected
66701|1637|37|17|19|3|130396.91|Approved
60000|652|46|82|25|2|48398.3|Approved
97878|1305|36|1|16|3|87435.04|Pending
65922|488|23|6|9|2|215234.15|Approved
37022|1702|28|75|38|3|66347.65|Pending
38019|215|38|87|28|2|456450.25|Pending
50532|806|31|67|35|2|427079.61|Rejected
76428|446|23|31|38|2|402242.39|Rejected
75667|1365|41|17|7|3|238944.64|Pending
9568|905|27|36|46|3|30319.33|Rejected
57189|1030|15|10|34|3|264085.04|Approved
69531|1347|29|20|9|2|80253.97|Pending
62622|289|19|42|24|2|454579.73|Rejected
80554|26|15|47|10|2|392691.54|Rejected
87371|1355|29|73|17|2|240327.22|Rejected
30180|1240|48|39|21|2|199156.55|Approved
42897|332|28|44|15|1|316361.26|Approved
53995|1714|15|77|4|3|155750.99|Pending
4408|778|41|29|4|1|451282.27|Rejected
94131|544|6|43|34|3|181301.5|Approved
58322|311|3|27|43|2|229090.39|Rejected
32056|1635|8|41|31|1|107610.04|Rejected
55798|435|40|56|33|2|81708.65|Pending
78085|831|43|84|15|2|106922.88|Pending
51822|705|46|26|39|3|494393.44|Rejected
3043|1315|44|51|24|1|443403.26|Pending
74884|446|40|4|33|1|146499.61|Pending
69563|1757|3|3|35|2|100666.18|Approved
90390|248|24|11|40|2|198854.02|Pending
28179|1246|47|36|33|3|142710.06|Rejected
35739|540|37|55|24|3|255127.25|Rejected
62265|1161|11|40|2|1|328049.18|Approved
18637|1118|31|19|34|2|430501.59|Approved
801|167|14|26|6|2|103239.12|Rejected
36193|1723|14|87|43|3|477234.6|Pending
26501|465|1|5|23|2|247771.08|Rejected
48991|199|34|99|26|2|299624.63|Rejected
89912|1027|21|49|5|1|341363.72|Rejected
80880|1107|16|79|26|1|176878.13|Pending
48433|1750|27|78|42|2|289719.49|Rejected
62592|1118|32|98|49|2|146222.81|Rejected
40235|1307|6|95|22|3|10725.63|Rejected
73844|660|41|34|24|3|138352.01|Approved
44677|829|11|92|44|1|365540.72|Approved
43547|390|19|48|35|1|121448.34|Approved
81394|1660|42|46|9|1|47916.66|Rejected
89359|1095|34|46|45|2|485609.66|Pending
10964|1122|16|55|33|1|263542.41|Pending
45339|1183|21|75|34|3|221733.08|Rejected
88969|886|16|87|46|3|266620.76|Approved
97373|477|25|18|27|2|71414.84|Approved
2772|483|35|73|15|1|35894.74|Approved
87552|879|3|81|21|3|309172.21|Approved
39445|630|27|50|29|1|29007.35|Approved
52905|1749|10|47|5|2|438611.0|Rejected
16015|1351|43|58|22|1|26641.27|Approved
30667|840|12|20|18|1|39578.52|Pending
25335|1397|29|3|6|1|426368.08|Rejected
86755|987|31|89|7|3|317115.9|Approved
11317|889|12|88|7|2|213406.04|Rejected
9008|1624|30|62|41|1|168967.99|Approved
31235|553|40|11|12|1|33274.7|Approved
42416|1313|10|65|21|2|362909.6|Approved
1789|1125|22|7|29|2|35324.17|Rejected
19433|1324|4|89|26|2|135895.21|Approved
39874|436|24|50|21|3|60694.29|Pending
96699|1346|11|97|3|3|61197.53|Rejected
97020|1265|39|48|44|1|404944.57|Pending
57204|1387|11|16|38|3|35152.82|Rejected
15678|710|34|31|17|2|140248.73|Approved
34077|493|41|36|47|3|462772.36|Approved
58569|1342|34|92|45|3|465120.04|Approved
55017|729|2|95|27|1|467312.95|Approved
11659|1770|32|88|37|2|435285.71|Rejected
27659|361|13|17|30|1|189174.48|Approved
54412|1084|45|41|31|2|409104.17|Rejected
26007|1641|1|88|38|2|389712.4|Rejected
28829|672|9|90|24|2|117637.45|Pending
29529|1118|5|41|39|2|401416.88|Pending
78910|447|17|70|16|2|404667.32|Approved
6082|412|36|31|39|1|46213.07|Pending
39976|1786|24|66|37|3|409525.47|Pending
94722|716|37|29|19|2|344828.71|Pending
34851|1220|49|28|16|3|279187.46|Rejected
52987|938|31|60|5|2|270857.49|Pending
47963|529|27|37|34|1|56233.43|Rejected
53062|730|19|6|22|3|319888.6|Pending
32881|610|36|96|14|2|438746.59|Pending
26019|1706|7|65|41|3|94710.31|Approved
85510|89|47|32|24|3|363181.17|Approved
56277|1580|46|31|35|2|414689.53|Pending
26409|1403|46|33|1|2|80281.12|Rejected
48169|1825|14|62|30|2|259204.99|Rejected
98149|1802|15|67|11|3|357769.5|Rejected
6458|1190|40|50|17|1|12721.08|Rejected
541|1753|11|67|26|2|58319.89|Rejected
23675|1009|8|91|1|1|56624.71|Approved
49597|245|2|33|34|1|402992.41|Approved
91540|639|37|63|25|2|94310.47|Pending
48735|1126|1|91|3|2|189761.5|Rejected
50402|1297|24|45|38|3|484107.74|Approved
19398|771|26|21|17|3|476889.67|Pending
63345|821|12|66|18|1|47735.12|Approved
89170|1089|38|25|29|3|372415.75|Rejected
66333|1491|44|100|37|3|261366.49|Approved
34652|133|14|15|43|2|199483.36|Pending
2186|604|21|19|45|1|199685.73|Pending
93905|397|37|34|28|3|39694.83|Rejected
93455|304|5|44|36|3|226386.47|Approved
