investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
47212|1628|2|48|5|1|337620.62|2263.19
32757|497|5|4|26|2|274338.14|5276.81
38352|1163|5|57|25|2|741757.0|4922.49
53016|1194|2|63|3|2|850185.96|13913.47
1886|625|3|99|10|2|194356.98|11345.18
37493|755|1|72|44|1|571535.92|9265.68
3280|1260|4|48|24|2|160155.72|5037.4
83467|803|4|56|50|3|786813.29|-2960.71
86400|1480|3|80|36|2|319228.04|12184.75
88079|647|1|39|49|3|951255.74|6375.22
31223|786|1|57|5|3|989252.13|12450.8
33903|34|5|24|18|2|591947.23|8806.45
74198|1388|4|64|22|1|972288.08|-4026.39
56682|602|3|29|24|3|574127.63|11984.27
38397|377|3|97|27|2|370447.59|-303.02
19131|1113|5|32|37|1|738112.12|-1838.06
68985|1477|3|67|37|2|655974.53|8189.32
73795|1595|5|38|8|1|979142.14|8711.86
62429|29|1|49|15|3|255556.96|805.18
26425|1812|1|44|19|1|542943.35|12874.36
75363|391|1|81|42|3|729566.25|-2234.38
46423|347|1|6|12|3|479448.57|13167.37
40496|1514|1|11|42|3|636389.31|1696.94
8124|1093|5|5|37|1|143683.29|7109.4
14589|1128|5|80|23|2|245179.57|12201.19
74249|1729|1|71|36|2|163221.91|1478.56
70722|383|4|9|35|1|75626.96|5998.51
72763|558|2|2|7|2|982892.53|10584.3
12203|529|4|64|37|2|822046.61|8698.78
64665|1450|3|28|1|2|896576.99|13269.4
40210|622|2|14|30|1|931206.3|4353.92
79805|118|4|72|13|3|898679.03|6271.87
79572|239|2|82|45|1|823302.91|5160.04
47673|749|4|9|20|1|940092.32|5561.38
5981|903|3|26|15|3|802025.29|8373.22
13988|208|1|11|37|3|919672.41|12223.16
68922|202|5|60|41|2|827042.39|10305.53
79646|1782|2|81|1|1|634456.95|-2117.46
22013|931|2|31|38|2|973828.36|4378.45
3991|28|1|92|43|2|443546.06|10857.65
21254|383|4|75|47|3|900190.41|9447.54
57912|202|2|13|42|1|20940.87|-398.54
96422|248|4|27|18|3|279593.89|5172.46
4576|92|3|83|24|1|433917.41|-4013.43
29173|1519|4|57|21|1|301424.26|6824.87
78326|349|4|2|27|2|530805.75|8074.73
39500|1293|5|44|27|3|18292.93|3200.94
18225|470|3|64|30|2|920385.56|8917.62
23555|856|3|43|35|3|92398.92|-2007.6
49161|1248|3|40|38|1|246020.79|11971.53
87849|116|2|79|13|1|971877.88|8042.18
57751|1298|5|70|17|1|189001.5|-2406.3
10014|86|5|55|42|2|154882.92|-3521.7
40486|1408|3|88|19|3|883938.55|890.89
42918|961|3|95|13|1|540999.67|11894.94
22514|1172|5|56|44|2|817133.33|599.16
5331|740|1|9|22|2|512388.26|1286.0
8468|937|3|3|20|3|647844.35|6374.72
22082|755|3|6|33|2|256264.27|5194.64
73269|1105|3|90|2|2|201118.4|-934.06
10621|203|3|91|42|1|72125.36|8813.01
20592|181|1|10|5|3|742854.09|7506.44
9491|1273|5|17|43|1|677615.55|11312.25
5845|1537|4|23|1|3|448319.37|-1039.76
22175|341|5|68|29|3|607267.76|12343.31
15394|475|4|61|9|3|324384.78|6375.64
69712|527|4|77|22|1|631239.15|1770.22
74134|1311|3|80|50|1|649486.98|1874.34
26950|1420|4|39|40|1|160947.27|6811.41
12480|504|1|12|5|1|849257.7|13133.22
15951|1212|5|90|32|2|593641.92|5970.05
86062|892|5|92|44|2|256245.31|3246.87
49080|924|3|56|42|1|521017.15|10355.87
702|1545|2|50|9|3|642795.62|414.97
2374|1793|2|27|7|2|728363.83|11523.26
98977|251|1|40|36|2|181336.3|12259.03
69415|37|2|45|43|2|604135.86|14023.66
56328|588|1|2|37|3|847837.85|14880.23
6839|1400|1|22|21|1|680683.82|13981.49
23951|1579|3|73|37|3|903669.14|10119.46
86270|879|5|37|23|3|787594.65|11092.64
34025|447|3|82|13|2|943707.58|4928.57
97228|1779|1|34|22|3|976022.75|10287.51
5657|1521|4|30|18|2|189872.94|13115.37
81643|1387|3|70|31|2|772746.57|1218.74
61784|1298|5|78|11|1|322045.66|8999.89
20653|137|4|89|3|1|299777.7|312.57
81919|422|3|19|44|2|998746.99|6620.1
12014|1589|1|61|50|2|984887.49|4097.92
65119|1194|4|35|1|2|897016.91|-4518.45
3702|1689|3|79|23|3|901883.64|14700.52
61910|1268|1|98|19|1|710757.15|-2573.35
83973|1194|3|85|32|2|902737.36|10736.93
90684|1407|5|24|20|2|925687.38|7738.04
37719|63|4|14|43|3|607000.93|-3792.43
25382|247|5|56|15|2|735317.31|12953.3
27737|767|5|99|17|3|583538.79|6847.75
13395|46|2|89|16|1|746586.93|13940.78
10287|818|5|43|3|1|246820.58|459.05
45912|1089|4|91|40|3|975590.64|13970.39
92985|723|4|44|39|1|327223.67|-1548.6
7304|18|4|30|1|1|50223.56|-1630.61
21739|1046|5|56|21|3|928791.3|4867.37
48209|494|2|79|5|1|717239.18|11506.8
29064|732|2|30|35|3|338404.74|-1928.36
67866|1337|4|20|5|2|443986.6|12374.67
77391|1045|4|34|39|3|776501.6|7660.6
84447|1465|3|5|10|1|478928.95|9645.38
72404|45|1|11|50|3|861947.74|14647.82
85665|483|2|16|20|3|281770.96|5618.44
99334|1764|3|95|33|1|105059.34|353.17
83201|490|2|95|6|1|946986.86|7482.0
42510|1152|2|76|31|3|238784.04|11754.63
29293|952|4|14|5|1|529184.5|9091.93
46507|1169|5|97|37|2|495271.94|-69.94
52298|740|4|78|21|3|603488.85|4758.91
93002|662|5|89|17|1|378623.72|740.3
84638|220|4|3|4|3|144427.71|11435.01
46274|1289|2|87|23|2|29990.1|-3927.91
51891|838|3|93|8|1|206872.71|-1420.33
54026|226|4|3|35|3|941102.95|10912.16
10517|971|3|20|21|2|994637.6|10268.01
23917|702|5|91|22|1|622893.75|-127.62
94728|1099|3|73|26|3|99133.44|11896.84
5355|1320|1|73|43|3|380161.39|8217.56
56743|539|3|9|34|1|148171.17|11357.33
14666|1166|5|73|18|1|366735.19|4196.46
95896|1635|5|52|29|1|156904.71|11811.14
24958|567|4|63|30|3|436924.5|6939.69
64050|1173|1|75|6|1|2670.54|12282.79
40300|257|5|18|38|1|369253.53|14009.47
66278|850|4|41|30|2|561332.32|5626.87
32456|1470|4|96|8|2|743704.44|11606.39
89958|1045|1|89|21|2|541271.25|3479.3
48871|585|5|24|42|3|598816.08|-3846.73
36359|639|5|79|9|2|187381.31|5113.9
43815|901|4|81|36|3|954149.22|2811.76
92818|944|5|7|49|2|628683.35|8347.77
31346|1010|3|18|39|3|734676.34|12988.96
21256|1697|5|54|37|1|419682.75|6025.82
99794|1482|1|71|6|3|543693.59|13786.24
19041|836|2|88|9|2|121474.52|893.77
46129|1354|5|23|34|2|334319.3|3749.22
81848|1138|5|8|35|3|710945.51|3730.76
31624|1489|2|84|12|1|396869.14|-1557.6
27545|419|4|97|39|3|899248.18|8755.16
74457|914|1|51|25|2|232562.27|12344.61
29809|1338|4|53|13|3|462201.34|11762.87
24220|177|3|43|41|3|888562.05|6967.43
65729|710|2|96|23|2|986906.59|2580.51
9101|891|5|97|29|3|807528.33|9675.99
54494|766|5|25|40|3|581006.75|-1832.74
61089|1479|3|95|43|3|127902.88|12194.16
41311|392|2|81|8|1|19571.43|2358.36
6149|1618|3|7|4|3|42599.15|12023.96
92045|1490|3|48|14|2|674109.65|547.79
16719|131|2|2|33|3|68556.94|11872.44
59782|206|4|3|8|3|898636.75|6185.11
83067|325|5|54|40|1|929554.25|-4439.67
82123|166|2|71|15|1|685105.47|13994.79
61328|1196|1|44|27|2|175380.68|-3281.1
61857|139|3|75|12|1|919648.7|-4170.15
81233|1264|5|9|11|2|242759.54|-4082.29
60235|259|3|14|12|3|168471.67|-1404.92
23157|874|1|93|8|2|975551.34|5599.72
6092|563|3|100|14|3|708427.61|-4153.23
57967|897|3|53|35|3|67308.36|6347.35
13208|1820|1|30|31|1|381080.54|2596.28
745|613|5|67|38|3|514775.79|38.9
4051|1468|5|90|29|1|663804.59|-3338.4
39536|902|3|62|16|3|609515.65|-4462.53
99127|989|1|99|16|2|207255.84|5381.14
44548|1468|1|78|18|1|44905.04|3405.78
78763|502|5|89|3|2|904591.54|10884.56
22887|387|2|94|36|1|98885.98|12234.81
72712|951|4|29|13|3|401308.37|11784.74
95636|1328|4|11|47|3|916780.77|9229.37
79022|1395|3|41|26|1|861324.31|11582.86
72560|333|5|47|17|2|454094.19|-1507.24
90489|1043|1|93|29|1|539124.25|-1494.05
14615|1397|1|11|33|2|252662.17|7218.51
37208|956|5|89|39|1|475178.41|11883.51
40167|971|1|75|50|1|77023.86|2007.19
12496|90|4|2|25|3|804408.3|14177.9
58468|656|5|4|32|3|722557.7|3723.23
89080|580|3|26|16|2|229089.99|5063.1
43022|1749|2|21|15|2|275217.02|14328.49
4952|1567|3|4|3|2|305309.05|-3820.34
35982|579|4|94|13|1|86377.48|2946.79
83532|577|5|93|4|2|12173.16|-4157.49
82837|422|3|88|10|2|708476.67|10481.93
10996|904|3|66|27|1|896901.77|11805.66
9524|1391|5|31|8|1|867610.09|2750.31
91633|1003|1|89|35|3|716638.32|-845.46
97750|289|4|18|43|3|969695.94|6197.46
98620|1275|2|2|35|1|919263.57|1963.42
86781|1308|4|53|15|2|836035.97|-4339.87
97473|561|4|12|42|1|422648.47|-1872.23
50733|1064|4|92|33|3|777539.01|5205.01
41281|1295|3|14|19|3|55918.93|4512.5
98308|170|4|99|22|3|701467.45|6596.39
7008|1456|3|100|28|1|848112.24|10977.96
53518|666|4|82|34|1|466069.44|10357.43
73339|317|5|39|13|3|553168.91|6749.87
46302|275|5|77|32|3|438226.21|6724.24
43542|1264|2|91|28|2|966446.71|4676.02
51882|1606|3|3|6|3|785770.99|2929.04
86499|254|5|47|13|1|467597.88|3184.71
99057|1751|4|19|1|1|341034.95|4758.15
69355|1522|5|61|12|2|867764.07|6985.92
23002|4|2|38|4|3|318792.56|10264.95
21717|331|4|67|18|1|978344.82|5145.86
38100|974|4|35|17|2|374369.78|2351.57
43150|794|3|63|3|1|981971.13|14610.71
53844|385|4|31|5|3|185634.78|9451.37
61548|48|1|66|48|3|480990.73|4650.42
97487|1810|4|60|32|1|317988.54|4485.06
27211|719|3|51|33|1|642759.47|9154.01
48708|1780|5|53|24|2|702965.67|4103.68
78391|532|2|87|23|1|318378.33|-408.97
42219|205|4|46|35|1|695662.74|-4357.21
24375|797|5|14|35|3|452291.9|1472.4
72170|574|4|60|27|3|411893.84|12989.34
72787|452|1|52|33|2|618552.72|1089.89
89029|1223|3|11|38|3|625218.59|7582.77
95310|1516|2|1|25|3|476299.09|-2760.67
62967|1002|3|92|2|1|784637.79|6495.69
48305|268|3|16|32|1|468647.65|-274.73
95931|1581|4|6|24|1|950149.74|-1220.32
78937|1245|1|11|3|2|842807.05|-1503.73
50609|222|2|37|42|2|143440.59|581.79
63961|428|2|79|20|2|10526.35|14507.02
78129|1234|5|9|41|1|626671.55|13235.41
53298|341|5|83|38|3|179840.88|6320.28
80239|691|4|89|19|3|293773.0|4364.09
92164|460|5|52|5|2|900088.97|11924.18
77932|1207|2|51|46|2|680888.96|14881.93
11582|392|5|68|23|3|743292.08|-3674.45
31730|464|3|15|44|2|949777.07|-2237.19
87058|1131|4|79|21|1|746726.92|4036.96
94076|916|5|55|48|3|721615.96|4621.62
8770|1820|3|37|33|2|920076.09|-177.32
56122|1246|5|1|49|2|757351.76|-409.09
27281|46|4|74|31|3|215988.34|8071.71
64313|203|4|33|50|2|979199.39|5713.45
91860|1077|3|59|2|1|59037.12|13261.31
59358|754|4|88|44|3|509451.65|14074.17
6993|1037|4|80|12|1|418547.7|4495.86
28925|879|1|47|32|1|626382.4|8322.01
19480|1105|1|39|49|1|320816.02|1920.82
65841|980|1|94|30|1|61102.64|9646.36
7656|747|4|91|14|1|984706.17|11607.26
12877|1626|5|39|14|3|703130.16|1248.18
81487|1103|1|51|3|1|171264.6|9560.1
92781|764|5|74|21|2|482554.01|10027.12
27717|1789|2|23|35|2|425750.59|2537.2
45107|914|1|64|18|3|58919.83|4349.85
55246|1499|2|68|44|1|560923.04|4001.54
63654|1328|1|40|7|1|675715.6|10477.44
26730|431|5|9|18|3|381986.19|-3210.71
99132|17|5|72|19|3|284450.07|10375.67
18082|559|2|20|37|1|229407.58|8497.64
3860|378|3|87|25|2|419919.93|9658.14
19918|843|5|61|8|2|150620.1|13255.74
2748|380|5|26|45|3|705520.95|-1817.63
91440|457|5|81|29|3|483513.63|12744.13
47075|655|1|29|15|1|324523.26|6386.24
87249|157|3|36|9|1|675214.42|14661.59
94436|865|1|41|25|3|890742.06|8067.02
76591|329|1|14|43|1|799656.65|1810.97
25571|343|2|61|7|1|156293.91|504.57
99078|1541|5|80|6|2|481940.94|5828.7
36063|429|2|36|34|3|400239.25|-3722.27
6290|12|5|57|33|3|555722.0|14968.92
69251|259|5|4|2|1|726705.28|-4039.12
15644|563|4|6|28|3|823234.56|12899.8
14628|431|4|70|47|2|430912.52|13404.65
14100|1319|1|20|5|2|235787.56|7096.76
21662|592|4|40|10|2|52450.11|5899.76
8422|924|4|51|44|2|6391.15|685.38
50958|538|3|64|28|3|590824.61|12128.51
88774|1118|1|94|45|1|747357.35|13090.36
22640|695|2|29|11|3|69780.78|2097.15
76976|1579|1|66|38|1|661534.22|6259.35
61583|243|2|82|30|2|405142.0|4339.02
86800|1796|4|49|28|1|261959.64|-3368.79
40636|1644|1|21|42|2|460778.94|5912.66
53826|271|4|1|21|3|398634.33|-4599.08
10727|197|2|10|33|2|722512.61|-1552.99
38004|1743|2|89|3|1|977327.76|3544.64
24386|1645|5|45|35|2|233959.34|9888.45
5307|1664|1|78|35|3|849263.1|-525.67
43896|1228|4|84|12|2|390677.06|-4106.69
56346|856|5|33|24|2|439879.56|8401.82
72313|808|2|60|11|3|30908.93|3484.12
16847|73|2|81|33|1|871678.86|7310.95
65721|1611|2|62|44|2|157376.66|-780.24
1562|321|4|43|1|3|391399.86|4029.08
92254|1521|5|7|45|2|390127.56|8872.15
73057|339|4|57|43|2|466707.12|8680.86
53641|374|2|77|27|1|581313.34|4543.68
69608|696|4|90|8|2|967321.46|-1874.55
12115|601|5|74|23|1|980905.87|14859.35
66622|603|1|2|13|3|230905.29|6689.77
11046|1695|2|13|28|1|719596.83|9507.47
61738|25|4|38|4|1|608471.0|14361.35
24422|130|2|20|31|1|401636.78|-951.72
18155|1462|5|8|6|1|131305.79|-1674.63
25121|1520|1|54|36|2|343388.97|12365.15
81953|394|3|10|34|3|209278.66|9907.54
55915|739|5|51|19|3|8963.7|8155.09
27266|281|3|56|40|2|748714.33|5597.66
77977|337|2|22|5|3|560263.85|3567.01
79862|338|1|39|3|1|836922.17|8670.21
31780|964|4|3|9|3|912326.3|10600.34
64686|1294|5|91|9|2|625645.25|1692.32
75358|1064|3|26|1|3|449053.69|4159.58
32341|1756|4|53|38|3|768092.75|1598.02
94581|1281|2|59|34|2|599194.52|-2037.81
34763|977|5|25|11|3|911131.12|13031.48
1738|1262|5|4|50|1|324931.15|2846.4
72806|947|4|18|45|3|616421.76|12045.09
70447|1549|5|93|4|1|682588.51|10485.71
2008|1429|2|100|48|3|137609.04|4644.4
23506|604|1|30|41|3|61547.27|5680.13
36265|1788|5|33|36|3|974983.29|8064.63
90092|530|2|45|43|3|983897.56|4377.23
13482|568|4|39|39|3|226999.2|1563.4
70999|46|2|82|11|1|243633.61|12615.6
42840|1214|5|51|13|1|744452.89|2931.4
923|1121|4|84|46|1|658259.33|6171.4
41233|836|1|43|22|2|434373.22|-3622.58
55916|752|2|68|10|3|153479.06|2839.91
78561|1053|5|84|42|3|273603.65|9804.13
12381|988|3|29|25|2|181909.02|5425.23
43246|1078|1|89|5|1|790682.27|-4133.18
68923|1641|4|34|14|3|585823.28|3190.03
39015|1312|2|100|11|2|876245.77|9684.02
14385|380|3|76|45|3|541405.11|11162.9
24461|210|3|97|37|1|469971.68|-1039.54
94710|395|5|74|20|2|603143.78|10216.34
65227|1685|4|16|43|3|870887.01|10663.41
85205|15|3|77|19|3|605449.94|-644.11
28377|973|4|95|11|2|314832.35|14225.16
25949|550|3|82|40|2|914749.31|-174.97
18964|1448|5|94|47|2|981564.39|11520.17
98957|464|3|63|24|2|122317.68|5704.93
44526|766|1|53|1|2|952660.39|1654.31
23149|235|3|40|7|1|598856.99|1611.51
42550|368|1|30|40|2|557566.25|9459.09
57502|1583|1|100|33|3|74392.01|14009.65
87242|1170|5|96|4|1|963622.67|979.24
25177|1029|5|3|34|1|246672.8|6056.64
15730|565|4|57|20|2|145185.65|14110.17
86124|516|2|79|10|1|233295.89|679.18
2569|1721|2|35|25|1|452235.76|3625.23
10092|1046|5|10|18|1|128039.92|691.39
98684|921|3|5|11|2|312282.85|-4033.34
87257|228|2|50|12|3|316248.75|13389.32
70740|403|5|90|37|1|672854.57|12621.28
7872|1394|4|93|46|1|640025.94|3515.98
22924|1242|5|42|15|1|264277.5|-1101.67
2550|1487|3|42|50|3|48354.88|7119.78
36793|1039|1|75|47|3|910130.55|913.57
44131|925|4|26|46|2|42663.12|-4785.07
72129|1807|1|73|20|1|332069.95|-1710.29
97563|773|3|31|34|2|247138.02|8890.37
98844|1226|5|90|6|3|889817.65|-180.15
28206|1473|5|73|49|2|989937.07|-1735.58
7048|1375|2|22|17|2|491799.83|14112.91
97649|652|4|72|34|2|637287.91|-4571.82
57057|1805|2|67|39|3|64526.36|9459.37
48784|1322|4|80|35|1|827642.41|-1896.28
9786|1309|3|30|15|2|97177.43|3609.33
54562|1312|5|47|35|1|484031.22|-3620.74
97123|1263|2|67|26|2|630977.52|11306.45
98414|184|3|79|26|2|988089.17|6573.13
28680|1759|1|73|18|3|778561.01|12668.9
90049|1001|4|96|28|1|96303.46|-2086.78
83280|1220|2|13|48|1|287294.89|1385.19
17501|633|5|29|40|3|847364.61|-1276.46
59914|873|2|8|11|3|76989.97|3191.65
31364|644|2|12|3|3|57576.3|3650.47
83726|645|2|98|5|2|482438.99|10253.82
57039|638|2|13|27|1|722524.89|8646.57
38579|911|2|2|47|2|170760.44|-3990.3
7087|862|2|100|46|3|162584.45|1455.89
48058|1096|5|42|1|1|336071.01|-1634.11
58760|30|3|29|30|3|850030.87|14144.27
59803|1724|2|38|35|1|883496.53|9186.98
47623|904|1|80|25|1|673095.87|9248.7
92151|1764|1|23|40|1|630004.37|6213.19
97879|1697|2|11|9|2|771593.96|14346.32
47492|1824|3|96|17|2|333749.93|3179.34
50666|125|2|93|9|3|605645.94|3909.76
40901|510|2|71|21|3|142394.01|5164.51
8939|631|3|89|19|1|346881.44|7562.04
61326|653|4|42|12|2|83433.22|12343.86
72844|650|5|60|19|2|507807.11|-3033.58
72432|61|4|73|34|2|507061.52|12143.91
39193|37|2|33|12|2|321034.29|7546.55
58276|1120|5|49|19|1|974043.33|-4098.12
70415|1783|2|22|19|1|235495.5|7381.85
5544|110|1|3|12|2|851626.77|-2886.1
70583|69|1|18|31|1|591536.79|7190.37
20392|230|5|88|6|2|510946.19|10329.51
94118|826|5|94|36|3|495129.1|5373.64
34884|1037|5|62|17|2|672917.18|5561.0
93438|853|2|34|42|1|128673.73|14718.71
67619|326|5|35|41|1|497796.37|14651.55
3037|300|5|32|45|3|802616.11|-4861.84
35129|1559|4|14|28|1|875994.04|-1960.55
25788|1578|1|49|8|1|432903.07|1789.14
29182|238|3|23|29|1|737502.91|8263.13
92673|1222|5|32|11|3|310942.5|4603.57
58707|1285|5|47|20|3|767301.63|1300.23
55444|933|5|4|37|3|887944.11|4993.6
33148|1407|2|90|1|3|909805.49|13838.63
90366|1502|1|86|45|1|595590.97|6351.65
54237|511|5|5|1|3|892871.26|3327.9
24964|1613|1|94|32|2|113092.11|13460.58
71236|1372|3|68|11|1|524836.76|12553.23
25599|59|1|58|28|1|564196.19|4510.55
48379|537|5|1|41|2|862571.05|-3665.7
65191|486|4|9|24|3|878218.09|4803.47
60679|430|2|32|34|3|729456.67|-175.84
95993|1072|4|67|39|2|695939.49|13215.78
65574|447|5|73|7|3|731574.51|4007.1
21132|1114|1|56|12|2|757724.24|10385.91
31050|566|1|15|7|1|316412.98|3600.2
95182|823|2|11|16|3|188353.44|2998.42
44059|1699|5|29|10|1|863559.97|-3455.71
38268|1370|2|7|22|1|639512.62|7854.5
28949|1677|2|21|10|3|809785.58|3769.89
25547|1341|5|17|20|2|268796.9|-3668.17
51295|1346|5|77|29|1|18715.2|-4389.09
77668|1645|4|63|47|1|846745.6|159.62
71952|1031|3|79|4|3|501984.12|1429.45
20952|416|4|8|13|1|973616.2|7308.29
82349|486|1|47|9|3|307731.48|5927.02
38277|899|5|34|27|2|404316.32|2556.52
80487|280|1|39|50|2|505199.48|14061.33
74581|1170|2|39|43|1|625094.16|-2250.52
24715|430|4|78|40|3|941010.59|9800.84
5281|1027|4|63|3|1|810138.97|-971.82
46138|1781|4|57|23|3|215222.02|-4928.19
26219|247|1|94|9|3|419478.37|10418.74
29842|923|5|64|5|1|781638.83|9570.3
75590|1765|2|23|44|2|242667.15|7253.06
39539|267|1|38|25|1|287809.57|14779.11
28196|389|3|24|27|2|281505.97|1798.6
49208|1286|1|91|20|1|380819.21|10338.91
15541|406|5|66|39|1|783465.62|5034.29
97170|912|3|32|5|1|472115.86|10461.96
23265|277|4|81|5|2|238004.41|-4165.11
42563|841|3|34|28|3|496241.96|-30.45
7349|1733|4|60|28|1|163177.69|718.51
80285|190|2|94|25|1|590425.0|-2700.66
69621|870|3|57|22|2|563236.03|-4615.11
17791|1696|4|88|31|3|380927.48|11523.31
45377|1548|1|39|21|2|639885.75|6902.38
41762|1170|5|68|9|1|573108.68|-4891.75
44654|354|3|25|18|3|926859.65|-4836.47
85785|1064|5|26|50|3|543583.67|13527.9
92678|1051|1|40|20|3|610441.32|3032.64
46509|758|1|85|41|2|470132.14|7886.31
59574|634|5|84|12|2|561406.85|9323.9
5871|817|1|60|33|1|633898.18|7594.48
16946|300|5|5|21|3|38910.38|13166.8
99358|1139|5|45|15|2|147660.0|6477.81
39616|322|2|95|34|2|344103.45|-2653.55
28268|2|2|35|37|1|366972.07|2090.8
11087|1695|3|28|33|2|89651.71|12240.83
16065|208|2|29|35|3|164754.41|-724.26
36373|857|4|36|46|3|8178.88|14658.64
95411|1322|4|21|50|3|929372.09|1254.63
30306|1080|3|23|35|1|406393.53|-2251.3
83765|1048|5|87|9|2|419782.03|13307.96
29263|1579|5|97|44|2|401965.66|49.19
28671|1118|5|7|26|3|926843.81|-954.09
65355|618|3|41|15|2|831742.39|-3560.71
40243|1774|1|18|18|2|810566.8|7582.1
86752|603|1|88|35|3|364890.88|486.5
14719|320|3|8|31|3|72075.45|4268.97
47193|337|4|65|3|2|809438.74|10423.65
5697|187|5|93|16|1|51788.0|-4197.48
28546|285|4|86|39|1|546435.15|4211.57
33480|732|3|71|49|3|34382.28|6677.49
35331|590|4|68|32|3|957147.64|2462.94
74847|793|4|57|36|1|427534.32|-1766.84
93053|184|2|95|14|3|551663.4|4717.66
67358|1776|2|52|5|2|657759.12|8082.91
90293|1770|2|94|34|1|450827.26|-279.33
24206|1699|3|43|36|2|605027.85|9364.69
16833|1595|4|30|33|1|402753.13|-2601.5
75723|867|2|81|7|2|176953.18|1820.54
48189|1328|2|59|47|2|490989.66|8070.61
78339|773|3|69|30|1|336523.98|13924.67
77071|843|3|89|48|3|257535.99|1970.14
73682|624|4|10|5|2|8033.94|6910.35
36481|931|1|98|44|2|730996.49|9198.91
33280|1757|2|56|10|1|40462.59|1568.47
738|261|2|69|31|2|974391.84|1549.09
70907|828|5|50|43|2|515057.73|3418.27
83326|1464|2|8|24|1|849930.17|-1306.77
84492|1345|4|1|5|1|549206.3|13537.99
22182|1493|3|27|7|2|149813.72|9371.63
89296|1739|3|26|24|2|71784.44|13562.4
31700|642|1|50|27|1|309840.27|11702.27
96716|289|1|78|21|2|970088.85|827.14
57010|855|1|60|13|2|546338.95|10245.04
70329|1694|1|17|31|2|338587.53|11227.08
84648|1579|5|41|34|2|866062.0|-1983.91
21593|558|4|79|15|3|401523.51|560.99
69607|926|2|5|38|2|559253.77|-937.4
74186|196|5|15|13|2|878771.89|-4067.78
84471|1251|2|27|6|2|137902.96|14182.84
27600|1498|4|42|28|2|138943.24|-4689.9
19304|1219|4|73|26|3|430971.85|4446.09
84872|461|1|40|21|2|750296.31|13640.11
44304|1073|4|41|18|1|441397.72|10583.42
38948|979|5|24|21|3|904235.88|3398.17
19524|1749|1|96|44|2|506704.94|5283.52
38938|1800|4|1|10|3|895198.07|14465.81
20569|1756|1|40|30|2|15382.6|5605.48
3017|1706|4|7|29|2|524810.26|9039.77
69874|64|1|25|11|1|692035.64|2246.04
99941|731|5|51|20|2|391975.0|13263.09
15214|652|4|87|46|3|159123.45|-3507.58
35734|936|1|20|14|2|242700.48|6203.56
59905|796|2|96|36|3|243653.4|-1182.06
4080|1553|4|76|15|3|850968.81|3187.28
65926|1562|1|60|30|1|956305.74|3504.99
12122|580|2|45|4|3|975926.54|-2685.39
72852|380|2|60|21|3|299632.21|7527.42
17067|1718|5|97|28|2|268734.08|589.03
87034|1793|3|73|10|1|662225.15|534.94
83033|489|4|32|46|2|500481.24|-4828.24
17244|1558|1|31|14|2|283236.84|10799.2
36514|1583|2|11|26|1|183142.98|-1635.86
30185|397|5|79|29|3|2064.23|-4016.84
95703|1595|3|31|35|2|983132.33|5094.16
97000|932|3|51|49|1|176656.89|8707.7
23374|1645|4|42|43|2|608926.34|12578.42
65126|494|3|94|26|2|321876.32|14820.07
84696|1651|5|64|35|1|434769.34|-868.59
95777|434|2|14|48|2|333715.45|8007.06
30947|587|5|54|46|1|290871.66|8716.34
70461|1473|2|48|21|2|540218.41|-2715.49
57447|1784|2|40|26|3|318504.04|908.16
66033|333|2|47|9|1|220949.85|9063.24
87524|542|4|29|50|3|657895.73|-4730.98
54536|830|4|20|15|1|57342.85|229.02
64470|714|1|17|30|1|476176.08|7758.31
99218|656|2|99|36|3|311335.89|3865.1
92801|205|3|38|42|1|822577.84|8055.62
24577|1809|3|18|35|1|364108.52|317.23
26603|1607|1|52|42|2|354214.75|-4452.84
33798|1304|4|43|23|2|116896.93|2034.52
5555|966|3|93|6|1|261378.65|-3286.45
68822|192|1|77|23|2|529262.58|12116.08
