transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
48901|1793|2|21|3|18|1|1237.45|Failed
39472|563|2|17|5|28|3|4094.68|Completed
29113|1420|3|9|4|24|3|9096.7|Pending
34475|408|4|42|4|26|2|8920.14|Failed
45763|1477|4|30|1|16|2|2019.15|Completed
89578|1197|1|23|5|13|1|1371.56|Failed
31272|989|3|66|3|7|2|593.02|Failed
74043|252|3|19|2|43|3|3044.6|Completed
55266|1659|1|23|1|26|1|334.94|Failed
33796|842|4|36|2|50|1|2289.71|Pending
18837|703|4|93|4|1|2|6975.42|Pending
71071|1021|4|47|1|39|3|3995.2|Failed
78704|1413|4|32|3|2|2|5958.99|Pending
12075|1744|1|42|3|24|2|6981.7|Pending
52127|458|3|40|5|9|3|2420.06|Pending
41002|1086|3|10|2|38|2|8948.14|Pending
43678|1765|1|14|2|25|3|7752.01|Completed
3230|1025|4|67|4|33|1|4898.08|Failed
36023|1163|2|11|1|36|2|6802.55|Pending
36816|1723|1|7|4|8|1|3222.44|Failed
57886|544|2|59|3|41|1|3848.83|Failed
21972|1687|1|88|2|7|2|3214.41|Failed
5027|1786|1|72|1|4|1|7756.84|Pending
80280|711|2|71|1|12|3|3221.67|Failed
9314|1018|1|16|4|41|2|7450.71|Pending
67967|1366|4|20|5|39|2|8462.51|Completed
46332|1136|3|31|1|42|2|9360.0|Pending
42128|764|2|54|3|41|3|3820.87|Completed
14705|1617|1|84|1|22|3|4367.38|Pending
90755|877|4|96|2|7|3|2005.26|Failed
5450|1062|2|82|2|43|2|7293.84|Completed
83247|1412|3|3|5|16|2|6776.5|Failed
56809|1067|3|67|4|15|1|1739.65|Completed
38994|1491|1|84|4|46|2|5674.07|Pending
61384|1470|4|7|3|2|2|4504.52|Completed
36636|1014|2|57|3|43|3|8606.51|Completed
74195|1690|4|49|5|4|3|9527.14|Pending
71693|258|4|75|3|39|2|4694.82|Pending
83766|1371|2|84|3|25|1|3657.23|Failed
38052|471|2|60|1|43|3|228.62|Pending
9307|753|4|86|3|8|2|34.38|Failed
46082|72|3|53|1|37|1|9014.89|Pending
76540|178|1|18|1|20|1|8171.18|Pending
56325|1655|2|13|2|28|2|7613.44|Completed
2238|1008|1|8|1|23|1|9479.98|Failed
79575|222|1|92|1|31|1|390.45|Completed
42134|1166|4|66|1|2|2|7316.4|Pending
99325|922|3|45|4|43|1|9692.93|Pending
17843|273|4|32|5|31|1|284.16|Completed
81224|283|3|4|1|38|2|3013.13|Completed
35737|568|2|61|1|6|1|4862.12|Pending
71634|991|4|1|4|19|2|8867.47|Pending
21174|20|3|36|4|4|3|2494.64|Completed
9374|1207|3|90|5|21|3|4071.48|Completed
57675|468|1|36|4|9|1|7626.4|Pending
5329|1640|4|21|1|13|3|6929.03|Completed
52126|1509|1|23|2|48|3|4441.49|Failed
22281|224|4|70|3|39|2|3726.68|Failed
40157|1122|3|32|5|31|3|6424.22|Completed
20159|485|4|64|2|27|1|7005.82|Completed
37508|549|4|31|5|32|1|4253.11|Pending
3155|410|3|88|2|27|2|3749.58|Failed
17878|395|3|95|5|33|2|784.16|Pending
30762|396|4|95|3|7|3|3823.37|Completed
10393|218|1|86|1|17|2|8026.37|Failed
54541|827|4|4|4|11|1|7870.41|Completed
921|424|1|94|4|46|1|7414.63|Completed
5445|711|3|20|1|48|1|266.09|Pending
32420|551|2|7|4|26|1|6236.49|Completed
58668|1544|3|66|3|25|1|540.62|Failed
48446|571|2|8|2|28|1|626.32|Pending
19717|12|2|90|2|24|3|7453.19|Failed
32986|585|3|10|4|23|2|9235.08|Pending
72251|615|3|19|5|4|1|5997.4|Failed
68467|1474|2|91|5|24|2|9153.97|Pending
21289|683|2|10|1|6|3|9378.76|Pending
16476|267|2|72|3|41|3|3164.96|Pending
57210|931|3|63|3|20|2|4105.53|Completed
61490|939|4|42|1|30|2|7930.57|Failed
3955|1785|4|94|2|38|2|3886.88|Completed
21559|483|3|99|3|30|3|1500.36|Failed
27439|1706|2|80|4|19|1|7575.78|Failed
76702|670|3|50|4|12|2|7273.7|Pending
336|882|2|83|5|31|1|5834.7|Failed
85676|1173|4|89|3|17|3|3191.43|Pending
66213|1608|4|31|4|2|1|7676.21|Completed
69292|1213|3|83|3|4|2|106.74|Completed
88054|395|4|25|1|8|1|9176.99|Completed
90427|831|4|69|3|18|1|749.95|Failed
64112|1259|2|52|3|30|2|3305.3|Failed
6749|652|2|31|5|38|3|6405.16|Pending
37660|359|3|78|1|27|2|9171.08|Pending
99530|204|1|52|3|43|3|888.13|Completed
44040|1768|3|73|5|5|2|6500.24|Completed
96297|833|4|80|4|39|1|9811.04|Completed
7579|1618|3|83|3|13|1|9862.94|Failed
15886|857|1|79|4|46|2|9934.16|Failed
29065|1758|3|75|2|9|3|6905.1|Failed
64744|1100|1|21|4|21|2|7199.17|Completed
7868|1771|1|57|1|11|3|7494.09|Completed
48060|1177|1|75|4|17|3|1950.6|Completed
53355|385|2|72|2|43|3|6219.55|Pending
78872|1026|1|18|2|40|2|5040.69|Pending
47417|1175|3|27|2|34|3|2427.51|Completed
23545|28|3|24|3|6|2|7596.05|Failed
7447|1295|4|45|3|31|2|2526.08|Completed
33500|1397|3|32|1|23|1|1070.94|Failed
42922|1214|3|52|1|4|3|9729.48|Failed
92344|1570|1|30|2|1|2|5335.29|Completed
89395|1697|1|86|5|2|1|7762.83|Pending
1182|1332|1|46|1|24|3|990.63|Failed
26955|526|4|20|5|37|1|8217.19|Pending
66917|864|2|3|1|17|1|111.73|Failed
72267|1401|2|36|3|22|2|1136.57|Completed
48580|1043|3|89|3|26|2|2960.84|Pending
21194|1337|1|57|5|39|2|5177.04|Failed
48191|1063|3|69|1|27|2|748.95|Pending
46385|1757|4|45|3|33|3|5381.07|Completed
47533|1792|1|46|1|50|1|7833.25|Completed
84724|558|1|3|2|50|1|7599.67|Pending
36508|317|2|10|3|43|3|6788.34|Pending
29045|1097|1|42|2|24|1|1253.86|Pending
58438|1065|1|19|3|37|2|8210.6|Pending
18661|59|2|41|2|18|1|1857.69|Completed
57303|1174|2|98|5|37|2|4388.74|Completed
32924|812|4|15|3|3|2|4057.12|Completed
53441|1699|1|51|3|16|3|908.98|Pending
77742|741|3|91|1|47|2|9706.22|Completed
65240|1505|2|1|4|22|3|2829.02|Pending
64633|1434|4|15|5|28|1|8862.75|Failed
80873|184|2|85|4|32|3|2012.01|Failed
16393|614|1|29|3|5|2|7043.05|Completed
53343|1076|3|25|2|13|2|49.26|Pending
17655|537|4|96|4|13|3|8141.63|Pending
75646|829|1|53|1|17|3|2769.15|Completed
42131|1653|1|6|1|45|1|7061.57|Failed
46650|1257|2|18|5|38|1|2622.1|Completed
72093|1747|1|32|2|42|3|6817.43|Completed
19246|1663|2|65|2|13|1|8691.23|Pending
14773|260|4|17|4|43|3|3483.03|Pending
34956|1477|4|40|1|42|2|8016.29|Pending
53010|1459|3|45|4|48|3|5408.35|Pending
29462|307|4|28|1|49|2|3247.07|Pending
82566|1411|1|100|5|2|3|3596.43|Completed
48432|1016|4|42|1|39|1|6895.45|Pending
98401|1578|1|1|1|21|2|3745.22|Completed
19602|1019|1|39|3|33|2|2426.96|Failed
16952|1454|3|18|1|7|1|6707.2|Failed
40822|1001|2|75|3|22|2|7624.54|Failed
12284|197|4|49|4|39|2|3335.09|Completed
44626|215|1|99|1|34|3|5054.45|Completed
55743|1104|1|8|2|6|1|9775.94|Failed
64410|623|4|31|5|20|2|7188.64|Pending
53890|1501|3|92|1|28|2|7056.24|Pending
33907|1585|4|35|2|5|1|3091.15|Failed
94309|764|4|94|2|25|1|5973.39|Completed
57540|919|3|69|4|20|3|2548.35|Failed
13510|1645|2|4|1|1|2|5098.7|Failed
35820|128|3|42|5|35|1|1913.23|Failed
27419|881|2|84|1|13|1|7475.16|Pending
93883|199|2|96|5|36|3|2038.67|Failed
26974|1078|2|78|1|34|2|8384.89|Pending
63633|892|1|71|5|49|1|3428.91|Pending
22507|1324|1|52|3|46|2|5488.13|Completed
54265|1758|1|26|4|41|1|8906.6|Completed
64690|1612|3|74|1|37|2|6857.75|Pending
46152|769|3|4|3|8|2|9336.8|Failed
85842|1105|2|71|5|14|1|5060.47|Pending
23559|613|2|17|1|34|1|1844.61|Completed
90938|1255|3|81|2|35|3|295.32|Pending
65935|757|1|57|1|19|3|5550.73|Pending
11084|1675|3|30|1|6|2|3175.87|Pending
93079|789|4|64|2|30|1|8214.9|Failed
20280|1037|3|96|1|8|2|6700.97|Completed
18428|155|2|67|4|21|3|6167.45|Failed
27326|1017|4|66|3|18|2|493.88|Completed
94604|1145|1|53|1|44|1|1836.14|Completed
47434|1586|4|87|5|27|3|3618.78|Pending
18102|1126|4|21|1|27|3|16.15|Failed
96988|1204|2|32|5|12|1|1139.37|Pending
48975|1770|3|78|3|5|2|4467.89|Completed
40813|34|2|12|4|6|3|4845.63|Pending
59792|1790|2|12|1|43|1|8278.66|Pending
82358|466|2|38|5|4|1|155.09|Pending
50896|1456|3|86|3|34|1|5793.19|Failed
81335|223|2|79|2|20|2|59.13|Failed
44194|947|1|64|5|34|3|127.35|Pending
28273|1293|4|44|4|25|1|5379.63|Completed
71454|731|2|73|1|15|1|2135.01|Pending
91647|722|3|27|4|41|3|6198.82|Completed
75438|362|4|54|4|14|1|5122.21|Completed
44577|258|2|17|4|2|3|6826.8|Completed
44825|1523|1|21|3|50|1|505.39|Pending
17133|1044|3|31|2|36|2|5792.25|Completed
51542|1563|4|74|1|32|1|1992.86|Failed
83983|1725|3|35|2|26|3|4107.67|Failed
94252|1315|1|61|3|44|1|1413.67|Pending
86105|1630|3|49|1|39|2|9521.76|Pending
6898|654|2|43|2|26|3|235.97|Pending
74793|303|2|48|5|4|3|5283.88|Failed
90310|558|1|51|5|45|1|976.01|Failed
64168|1808|1|87|2|35|1|5030.13|Pending
15534|1419|2|43|4|7|2|8509.66|Completed
24286|47|3|34|5|3|2|6394.95|Completed
90928|143|4|96|2|35|3|1772.02|Completed
69209|849|4|32|3|46|2|8739.41|Failed
37853|1456|2|13|1|15|2|3106.05|Failed
4988|930|3|93|1|23|3|4643.58|Pending
88033|277|2|61|2|47|2|6084.8|Pending
37800|1253|4|6|4|11|3|4009.79|Completed
15445|758|2|24|2|7|3|5.32|Completed
56471|221|2|6|3|35|3|9381.2|Failed
6315|1543|2|74|3|19|1|3740.96|Failed
79949|1757|1|31|3|24|1|3436.72|Failed
58632|280|2|7|5|25|2|3937.98|Completed
86445|514|2|72|1|2|3|4032.07|Failed
1939|374|1|95|3|9|1|5379.51|Failed
17322|787|1|82|2|16|1|2890.92|Completed
45542|308|2|67|5|7|3|6116.92|Pending
98483|1424|2|59|2|41|1|4828.33|Failed
57542|1502|2|3|5|32|2|295.01|Pending
43001|1047|2|49|2|34|3|6350.8|Completed
99777|1268|3|11|2|29|1|4270.21|Pending
33519|873|3|77|4|33|3|2707.15|Failed
58462|274|2|52|4|7|3|8268.22|Failed
68642|417|4|27|3|14|1|9246.03|Pending
13770|1816|3|15|2|26|3|8721.88|Pending
54059|1121|2|75|3|26|1|2438.41|Failed
15783|1637|3|72|5|9|2|8590.36|Pending
96849|1576|1|95|3|36|1|6877.28|Pending
33047|1581|3|77|1|6|3|6275.97|Completed
14503|530|4|33|5|32|1|442.99|Pending
22744|607|4|77|2|10|1|5181.23|Failed
94872|1132|3|97|3|32|1|9395.12|Failed
480|424|2|40|1|18|2|4563.01|Completed
5957|1007|3|61|5|48|1|8397.41|Failed
11849|609|3|41|5|23|1|6475.22|Completed
13402|1421|4|45|2|1|3|7372.17|Failed
91197|1469|4|37|5|16|1|7875.0|Completed
78195|1683|1|99|1|25|1|142.98|Pending
44832|619|2|70|2|21|3|8195.7|Pending
47993|1212|1|87|2|8|1|3783.42|Failed
58239|38|3|70|1|4|1|4113.36|Pending
95309|1147|4|89|3|38|2|2495.08|Completed
29097|1755|1|99|1|46|2|4064.08|Completed
25700|571|2|19|3|31|3|113.34|Pending
54482|1701|2|81|1|11|3|3001.16|Pending
98283|190|4|84|1|45|2|2752.3|Pending
95357|1636|3|96|2|35|1|5712.66|Failed
83211|1685|4|90|5|4|3|2986.74|Failed
72370|1315|2|19|5|10|2|1868.56|Failed
54108|369|2|9|2|42|3|1973.73|Completed
96594|1636|3|65|4|42|2|4291.33|Pending
22678|246|3|80|5|1|3|4766.74|Failed
62972|1804|3|99|2|32|1|6415.46|Failed
24153|54|3|36|3|20|2|2054.66|Completed
49906|1342|3|6|5|24|3|2403.23|Pending
79592|242|3|18|5|17|1|5043.74|Pending
23703|244|2|64|5|26|3|2458.0|Pending
35448|1803|1|5|3|29|3|8627.13|Completed
32684|381|4|53|2|27|2|3477.91|Completed
12033|912|4|62|1|19|2|9863.23|Completed
13284|726|2|4|1|20|3|8699.85|Completed
38890|531|2|89|2|36|2|5139.07|Failed
74248|1709|1|33|3|16|1|6801.34|Completed
57926|114|4|1|1|41|1|487.79|Failed
35809|221|2|40|2|38|1|9231.38|Failed
62952|817|4|63|4|10|3|1802.01|Completed
66629|1156|1|15|3|45|3|9117.5|Failed
35244|1648|4|8|3|7|1|3155.68|Failed
15915|430|1|25|3|2|2|5123.36|Pending
17933|923|4|15|4|50|1|7865.44|Pending
64327|226|1|73|5|36|2|4281.88|Failed
38040|1487|4|88|5|17|3|520.29|Pending
34155|720|4|63|5|9|1|2840.61|Completed
58361|199|1|1|2|36|2|3634.42|Failed
53454|692|1|20|4|5|1|1093.95|Failed
51751|885|1|23|3|29|2|2879.34|Completed
94376|949|4|44|1|45|1|2139.82|Completed
86255|1782|1|56|5|28|1|4228.01|Failed
49487|1826|4|25|5|47|3|4811.6|Completed
10230|93|3|79|4|18|1|6039.14|Completed
12435|1200|2|86|2|49|2|845.17|Completed
67060|1512|2|6|5|28|2|7827.69|Completed
97675|1586|4|75|5|38|2|7761.48|Completed
71508|74|3|14|5|30|1|5676.68|Pending
1121|1645|2|74|4|26|3|9413.14|Completed
13681|851|2|79|3|13|2|2106.38|Failed
22358|1814|3|85|4|48|1|3642.5|Failed
20563|1058|3|36|2|7|3|941.17|Pending
31132|932|2|95|2|5|2|5537.58|Failed
67740|1041|2|82|3|1|1|7859.48|Failed
1362|760|4|1|4|39|2|9782.07|Completed
45234|152|2|60|4|50|2|4042.21|Failed
85474|1596|4|90|5|5|1|4566.78|Pending
15224|1255|1|13|2|26|3|5599.42|Completed
59822|327|2|45|1|19|1|4234.43|Completed
62296|1803|3|16|3|36|2|637.26|Pending
96244|607|3|94|5|37|2|12.37|Pending
66693|1009|3|65|2|30|2|2236.21|Completed
24182|206|3|89|1|13|2|2685.31|Completed
35606|1318|1|82|4|32|3|3983.29|Completed
18109|565|2|84|3|35|2|499.22|Failed
85187|88|1|61|5|22|1|1094.13|Pending
55882|161|1|44|3|6|3|6137.79|Completed
9363|1412|4|40|4|38|3|6195.85|Failed
13813|863|2|69|1|34|3|1588.3|Failed
524|1351|2|13|5|34|2|7375.52|Completed
68015|802|2|83|1|25|1|8361.51|Pending
15293|810|2|6|2|27|1|2170.2|Failed
77393|51|4|95|3|1|1|6708.56|Failed
20730|1599|3|30|3|45|3|537.31|Failed
97507|81|3|32|1|35|2|2060.59|Failed
9463|1105|1|60|3|46|2|420.78|Completed
16455|126|2|3|5|39|2|2992.79|Completed
114|73|3|53|4|25|2|6772.71|Pending
91577|1266|4|23|2|7|1|7663.4|Failed
71139|1717|1|23|2|17|2|2813.84|Failed
42595|687|3|14|1|4|2|128.87|Pending
62189|1557|2|90|3|35|2|9037.34|Completed
2632|1468|1|71|3|13|2|6556.18|Pending
59478|1159|2|28|2|29|1|7933.87|Failed
30903|736|2|68|2|6|2|4610.33|Failed
58466|1265|1|49|5|23|2|9470.12|Completed
61037|1152|3|30|3|11|3|2139.61|Failed
57876|1600|1|65|2|31|3|9546.33|Failed
15320|744|2|52|2|49|3|3068.93|Failed
13424|440|1|67|1|37|1|1856.84|Pending
83066|697|2|6|1|50|2|6036.3|Pending
70354|1056|2|49|5|47|3|9283.37|Failed
89153|936|3|80|1|38|2|3130.33|Failed
76249|1284|4|33|5|49|1|3251.77|Completed
55071|748|4|34|2|49|1|9935.09|Pending
31961|1409|3|30|3|11|2|9947.75|Failed
36137|1099|3|55|5|24|1|9688.26|Failed
82030|129|4|62|5|49|1|2114.96|Pending
26298|231|2|46|1|50|1|1823.93|Pending
91285|35|1|44|2|42|2|1995.31|Completed
35364|36|4|79|1|11|3|6680.29|Failed
29235|526|2|84|2|11|2|6173.76|Completed
55621|360|1|93|2|23|2|2983.04|Failed
24897|544|2|1|3|49|3|5055.13|Completed
85625|672|2|92|2|38|2|9013.9|Failed
99901|619|3|26|5|28|1|5824.84|Failed
14476|1327|2|66|1|27|1|6596.18|Completed
45929|1741|3|28|1|37|1|8720.95|Completed
65909|745|1|59|5|27|3|3660.08|Completed
5822|108|2|28|1|44|1|4401.39|Completed
56198|132|2|52|5|41|1|5800.23|Pending
20423|714|3|55|2|47|1|2526.61|Failed
14888|1209|2|35|4|41|1|3424.8|Completed
83161|1391|2|77|4|48|1|6753.25|Pending
6684|633|4|98|3|40|1|2675.5|Failed
64023|1225|3|80|5|3|3|5576.18|Pending
14759|1641|1|53|5|46|1|7826.01|Pending
36814|73|3|18|4|39|1|5116.64|Completed
86541|1034|3|18|5|30|1|4139.79|Completed
40049|166|4|66|4|10|2|3556.5|Completed
92922|1478|3|10|1|26|3|8420.67|Failed
48647|988|2|44|3|46|3|9783.37|Pending
1989|1492|1|70|1|20|2|8174.84|Failed
10702|419|4|31|4|2|1|8612.44|Failed
32650|1342|1|21|2|12|3|5693.25|Completed
76883|1375|4|9|3|33|2|7270.61|Pending
33193|1410|2|79|5|1|1|8766.1|Failed
84462|1312|4|50|4|13|3|3975.71|Completed
28731|1714|1|23|2|1|1|8542.19|Completed
92554|1558|2|97|1|4|3|1075.9|Completed
37093|1379|4|16|1|28|1|3907.61|Completed
547|864|1|43|1|34|2|7409.55|Completed
49257|730|3|43|3|7|2|7472.84|Completed
12218|1509|3|28|5|2|2|5743.57|Pending
37180|1677|1|86|4|26|3|7070.66|Completed
71161|1048|1|42|3|33|1|245.25|Pending
6473|1111|4|52|4|19|3|2158.99|Failed
2608|1537|2|89|5|1|1|2433.68|Failed
39721|1296|4|82|2|41|2|7428.83|Completed
4016|1509|1|52|3|39|3|9203.22|Failed
54257|240|2|4|5|44|2|858.81|Pending
63600|1043|2|18|1|48|2|4765.84|Pending
37302|1488|2|83|4|26|2|4205.0|Completed
61909|435|4|41|3|23|3|1771.2|Pending
30007|1509|4|98|2|33|2|2132.99|Pending
36986|902|2|95|5|8|2|6474.5|Completed
32486|847|3|57|1|38|3|3651.32|Failed
38647|1468|4|7|5|10|3|7466.66|Pending
68397|703|1|46|1|45|3|2531.71|Pending
36849|1581|2|83|4|3|1|1446.26|Completed
98275|1689|1|82|3|14|2|9506.0|Pending
32218|610|4|52|4|43|3|8194.61|Failed
77396|1000|1|60|5|49|2|37.57|Pending
84826|574|1|49|3|49|3|2835.71|Completed
92727|922|3|58|1|45|3|1246.19|Failed
11612|1784|2|72|3|46|2|3293.71|Pending
39815|1606|3|25|5|9|3|9015.47|Completed
41975|1638|1|29|1|31|1|6593.72|Pending
78913|1305|3|97|4|16|3|6005.72|Completed
67570|1423|1|73|2|49|1|3763.6|Pending
93496|1265|2|65|3|19|2|2504.5|Completed
17955|1661|3|47|4|18|3|2651.92|Completed
23941|332|4|91|5|11|3|7490.02|Failed
18967|302|4|14|3|10|2|3529.82|Failed
29505|972|4|26|5|12|2|7589.04|Completed
49040|578|4|87|3|1|1|9758.95|Completed
68326|469|4|41|4|47|2|5245.82|Completed
72953|612|4|58|4|50|3|1459.31|Failed
54063|246|1|48|2|3|3|6581.3|Completed
82560|420|1|45|3|22|2|4748.56|Failed
73706|522|1|75|1|22|3|2494.49|Pending
77230|946|1|20|2|48|2|9146.39|Failed
26754|1024|2|22|1|26|2|1646.61|Pending
7552|1221|2|75|4|3|3|2811.73|Failed
3945|654|1|97|1|23|3|6667.89|Failed
1490|31|1|4|3|16|3|7763.8|Completed
75379|540|4|2|4|36|3|4145.25|Pending
44945|18|2|8|4|3|3|6152.78|Completed
53339|206|4|59|1|42|3|5428.39|Pending
91946|32|2|46|5|18|3|6527.6|Failed
82301|245|1|36|2|39|2|9719.4|Pending
42965|198|3|70|2|39|2|1974.18|Pending
64391|1738|4|68|1|16|3|9874.22|Completed
73907|877|3|20|5|30|3|1983.7|Completed
26575|736|4|11|3|48|3|4169.3|Failed
59658|644|3|4|1|15|1|6115.74|Failed
91490|1658|1|54|3|44|1|9924.55|Pending
11297|1163|1|12|1|28|1|1041.44|Completed
45364|705|4|51|4|46|1|8653.42|Failed
40932|810|3|57|3|39|3|1519.92|Completed
73312|650|2|1|1|20|3|582.66|Completed
62056|1348|2|8|4|19|1|4086.77|Pending
15101|1508|1|17|5|6|3|3070.0|Completed
42884|991|1|6|4|23|2|7503.48|Failed
95264|1493|3|13|2|32|1|2019.65|Failed
64172|1041|2|85|1|14|3|9582.67|Pending
72327|1463|1|27|2|45|3|6182.21|Completed
73237|1627|1|98|3|29|2|9076.13|Failed
18352|192|4|67|3|20|2|8515.73|Failed
2698|669|2|43|5|29|1|798.34|Completed
34827|1421|4|91|5|18|2|5010.19|Completed
68080|908|3|68|2|20|1|7842.41|Failed
56985|115|3|62|2|21|3|3681.2|Pending
94767|1405|1|7|2|27|2|9500.01|Pending
57242|86|2|89|3|34|3|6246.76|Completed
86884|611|1|25|3|13|3|9665.96|Failed
80856|848|2|7|3|1|2|5125.2|Pending
61276|1603|2|89|1|38|2|4567.46|Failed
95855|1552|3|27|2|10|1|4127.29|Pending
35181|1673|2|32|5|23|2|8328.58|Completed
71896|1256|4|93|3|50|1|3018.76|Pending
75762|915|3|59|5|15|1|429.03|Pending
78207|1634|2|7|1|12|1|2487.67|Failed
7175|1541|4|72|1|46|2|9407.46|Completed
58906|1025|2|8|1|41|2|1276.74|Completed
42755|552|3|4|5|5|3|2355.83|Failed
62306|1618|1|83|3|44|1|7440.79|Pending
87609|275|4|100|3|32|3|6900.8|Failed
70242|143|3|7|5|6|1|8861.43|Completed
85909|1451|1|100|3|9|1|4531.65|Failed
55747|770|3|27|3|50|2|746.24|Completed
88008|733|1|16|3|7|2|6710.33|Completed
72288|356|2|3|3|17|2|8545.38|Pending
48115|831|2|98|5|46|3|3739.75|Pending
94982|1091|3|66|1|49|2|1549.92|Completed
30509|817|1|41|1|41|3|4199.22|Failed
34219|1126|4|89|4|28|1|495.44|Pending
87413|76|3|53|4|27|2|4116.65|Failed
72376|1115|4|8|4|24|1|7791.56|Completed
59177|582|4|74|1|3|2|4272.5|Completed
31983|630|3|17|1|40|3|7214.4|Completed
49690|1825|2|71|1|32|3|7665.43|Pending
56977|757|1|44|1|14|1|9875.32|Failed
13788|1284|4|7|2|34|3|6279.09|Pending
64698|468|4|21|3|49|2|4564.2|Completed
78404|1079|4|12|1|13|3|7046.06|Completed
75711|988|1|88|2|48|1|3965.83|Completed
28077|992|2|82|1|18|3|3794.84|Pending
80564|1610|3|9|1|45|3|1677.97|Pending
79116|1688|3|43|1|1|2|5334.63|Completed
52540|1621|3|97|5|32|1|9391.46|Completed
81013|1589|4|70|5|7|2|7142.54|Failed
49523|504|3|8|3|36|1|3674.01|Pending
59596|1694|1|45|2|38|1|9126.8|Pending
35743|450|3|13|3|6|2|5040.42|Failed
64900|734|2|20|2|5|2|3140.99|Completed
56330|269|1|64|4|25|3|7141.22|Failed
97730|1448|3|41|1|12|1|4869.52|Completed
27970|667|4|83|5|47|3|2499.14|Completed
58665|904|2|47|1|50|1|7119.85|Failed
32823|1438|1|68|3|43|1|180.21|Failed
48661|1815|3|14|2|31|2|2271.9|Completed
24415|1611|3|8|1|49|2|3397.94|Failed
24099|454|2|37|5|35|1|925.76|Completed
22932|139|1|65|1|10|3|5864.56|Failed
17348|625|1|82|1|26|3|3562.56|Completed
37331|481|4|85|4|33|2|3700.92|Pending
86161|680|3|79|2|44|2|9665.36|Completed
17862|448|4|88|5|14|2|7073.07|Completed
71424|213|2|99|1|16|1|1780.87|Completed
95816|540|4|73|3|29|2|6821.61|Completed
76161|206|2|88|1|23|2|1637.32|Pending
91384|277|1|40|4|26|2|3099.19|Pending
58813|1124|2|76|2|28|2|5960.82|Failed
63466|999|4|71|4|17|2|6622.56|Completed
63578|627|1|48|5|46|3|6183.21|Completed
33634|1801|1|80|2|16|3|6212.52|Failed
90922|502|3|89|1|7|1|2821.83|Failed
26001|134|3|21|2|14|1|4964.63|Completed
764|1407|2|59|2|13|2|1277.0|Failed
24047|70|4|12|2|47|2|2603.3|Pending
63695|311|1|68|1|2|1|8111.3|Completed
27836|226|2|43|3|31|3|5916.61|Pending
5612|339|4|56|4|47|3|4025.45|Failed
55553|1716|4|34|1|44|2|9325.56|Failed
62814|1579|4|33|2|30|2|8665.31|Pending
63227|1131|4|22|3|49|2|7673.59|Failed
80087|199|2|6|1|13|1|9561.97|Failed
76653|540|3|92|2|5|3|8927.89|Pending
5113|702|1|38|5|37|3|5148.04|Pending
15742|365|4|83|2|15|3|7065.08|Failed
22307|680|2|61|2|33|1|5851.28|Completed
17727|1764|1|50|2|15|1|7957.66|Completed
85050|1244|4|87|3|24|2|292.29|Completed
69818|1120|2|15|5|23|2|6134.66|Pending
89217|1443|1|67|3|46|3|8110.22|Failed
21425|1285|2|94|5|41|3|943.84|Pending
72690|1551|2|20|5|41|2|4629.73|Failed
78365|1824|1|95|2|28|2|1546.05|Pending
63327|1177|2|82|3|50|2|2788.43|Pending
13537|302|2|56|3|30|1|6533.95|Failed
34579|615|2|73|2|2|2|1247.78|Completed
89156|342|1|83|3|47|3|3464.63|Completed
18495|595|4|48|1|43|1|9376.43|Failed
90447|544|2|10|5|22|1|2358.46|Failed
35748|1498|1|33|4|49|2|8336.61|Pending
94571|1550|4|37|1|38|1|9353.53|Pending
35430|336|4|23|3|5|1|4188.73|Completed
8281|932|3|68|2|24|2|1648.93|Completed
77501|1670|2|13|1|11|1|6505.53|Failed
80386|904|3|52|5|33|1|7547.65|Failed
23355|1291|4|82|5|8|2|2387.43|Completed
30201|483|1|87|3|3|1|9845.54|Completed
8540|1665|3|22|4|36|1|9740.21|Pending
47804|633|3|8|1|4|1|3959.24|Pending
64066|209|1|33|5|28|3|8752.29|Failed
95746|812|2|72|5|38|2|4730.68|Completed
7734|1744|4|15|2|13|3|3460.11|Pending
63049|1165|3|36|4|19|2|7439.06|Completed
40815|338|1|56|1|48|2|1478.32|Pending
38265|1478|4|76|1|12|1|8109.24|Failed
63337|1420|3|81|3|40|3|288.22|Failed
47303|763|3|23|3|46|2|6726.36|Completed
90687|614|2|70|3|7|1|8850.57|Failed
37362|601|1|84|4|44|2|6920.43|Pending
89794|1362|4|73|2|1|1|3221.31|Completed
55709|1475|3|81|2|15|2|2988.98|Completed
53108|71|4|54|3|4|1|800.37|Failed
4930|295|2|63|5|24|3|9755.29|Pending
68259|1220|1|38|3|36|2|3119.35|Completed
17620|1826|4|86|1|29|2|8845.04|Pending
52|1541|4|2|3|9|2|4987.32|Completed
50537|770|1|94|1|6|2|8247.23|Failed
2005|1230|1|95|2|11|2|9823.95|Completed
68681|470|2|35|3|16|3|2126.79|Completed
76143|1047|2|87|3|25|3|6986.52|Pending
80210|305|1|73|3|39|3|6063.01|Failed
54886|401|3|90|2|25|1|749.66|Completed
71529|1749|1|15|5|1|3|5913.98|Failed
1013|667|4|57|1|47|1|8369.05|Pending
15899|668|1|16|1|17|2|1355.99|Failed
30982|210|2|38|1|16|1|4876.94|Failed
46315|182|2|10|5|4|2|1709.04|Pending
81254|1788|4|14|1|44|1|1092.0|Completed
