balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
91928|533|27|1|992108.52|194416.36|705785.48
57557|1781|31|1|372041.14|352268.91|209728.345
7859|1225|44|1|172763.2|385557.92|650101.94
90988|1812|95|3|494550.37|255278.63|836558.23
21144|61|51|2|597401.3|40243.42|432101.765
87796|1637|25|2|182916.6|833272.62|840841.095
63454|578|27|1|406038.56|623386.25|238541.165
90759|655|54|2|970434.12|688640.33|864046.77
64073|1567|77|3|79797.93|208111.81|451663.56
10246|195|52|3|24733.54|740404.08|353119.38
63927|967|32|1|188687.55|981294.72|377554.255
39989|1266|21|2|266521.69|631030.24|519397.475
81474|979|19|1|953545.48|789760.72|298296.405
50180|724|25|2|142482.51|655049.17|613394.875
67290|204|45|1|975231.6|12733.26|460378.83
42122|1369|66|3|564460.36|419335.72|452856.23
41500|900|96|3|936452.12|488057.51|863977.47
17092|335|56|2|688447.04|263452.62|517624.025
44888|861|91|2|617605.62|230984.6|613274.145
19610|1081|11|1|602732.03|777787.35|423113.485
30372|1589|53|1|241646.54|632760.74|339408.005
36319|1325|22|2|853528.84|272325.15|599002.18
55184|1273|13|1|217725.48|180361.78|921121.705
13187|1340|31|3|499507.47|625305.06|827480.03
77252|938|36|1|249792.87|678540.24|429223.465
41230|1094|73|2|332570.01|775795.3|765190.7
43957|1421|17|2|906189.35|667678.87|426910.32
3540|931|97|2|786898.59|161568.98|456824.635
56478|314|10|3|423592.6|111537.45|848569.97
28256|565|98|3|782815.45|841704.14|341588.49
77204|788|23|2|493778.35|265859.77|756628.26
18940|1691|23|2|313794.73|90710.88|377452.445
16352|1585|43|2|706059.98|975128.94|12132.825
50740|822|94|3|435240.41|464155.46|288299.85
24271|1677|5|1|962279.42|485522.65|179996.69
67536|1717|52|1|279452.44|761144.1|464658.375
81786|1266|9|2|210237.29|377820.52|502341.09
56601|226|86|3|124092.92|861406.65|635501.87
93107|1382|5|3|773546.84|365857.02|239556.535
21142|413|77|2|560648.9|558614.99|401608.0
70224|1059|64|2|568403.97|992810.36|607545.16
90265|1593|50|1|444738.12|985865.37|423820.275
13090|1417|55|3|532099.11|288139.73|516723.385
4102|1662|68|2|625580.84|555765.57|812464.61
57464|1177|12|2|893277.74|836696.85|399792.88
23058|1669|72|2|711942.35|873015.97|712081.015
56437|585|71|1|202416.64|99616.21|691324.345
77707|293|94|3|617988.59|751595.62|559463.135
16236|1095|37|1|653412.06|660147.98|378460.59
24635|1736|49|3|697495.24|616774.26|807086.82
52745|1140|68|2|452365.29|696461.12|467778.47
23693|1681|44|3|652164.51|198096.79|623505.205
79668|1609|39|1|26649.96|134152.28|414972.655
66875|28|56|2|507881.88|163492.93|648778.48
37316|367|32|2|915201.43|745978.19|466919.01
61434|849|24|3|323943.37|388906.54|284359.275
20225|1076|48|1|992948.17|364518.12|529594.76
71243|1678|89|2|2563.47|377683.02|569956.875
42289|722|40|1|656396.21|423642.69|664608.565
163|1203|76|2|842202.96|451780.07|283795.165
65254|330|79|3|216658.47|463032.4|791209.33
55256|911|85|3|61561.18|37926.74|372785.945
10540|620|19|1|231031.28|416495.62|827485.45
36879|1081|3|1|887380.74|718275.38|255280.4
49913|1625|50|1|723681.62|44689.3|533156.775
32660|67|47|2|686731.66|600090.93|818524.005
72775|588|19|1|923090.45|820193.55|656488.005
4167|1479|59|2|353009.96|988911.14|114600.185
28514|676|97|1|850314.49|736897.96|165219.69
85336|1700|67|2|576065.53|556660.17|497715.815
14345|1597|78|2|364239.24|993012.47|634309.81
41165|1444|32|3|237403.44|152124.04|124563.955
75986|1535|1|3|958122.28|432421.91|745536.65
92680|1324|31|2|78596.77|697087.8|261120.04
12096|243|10|3|613970.31|947966.04|841099.69
64047|1163|60|1|703892.93|864809.86|378288.335
19073|143|86|2|875221.46|568409.55|567305.435
9146|1130|88|3|774569.73|260351.47|816716.455
41401|1561|97|3|363643.47|131365.15|513114.5
2532|1427|52|3|858158.87|175379.41|446323.59
18452|1505|88|1|786727.89|861089.29|275066.205
71113|1762|89|2|48707.88|591227.92|720869.055
35752|847|91|3|323635.2|39551.39|308159.255
23061|1584|28|1|873811.87|280682.55|647780.64
31395|1336|43|2|932930.6|717060.11|593350.105
69873|466|13|3|61367.27|303307.4|689863.24
17116|1564|84|3|588128.79|259458.58|368468.895
17311|755|20|3|438627.91|288770.81|310579.4
68327|1751|67|1|864199.85|118985.17|421692.48
64280|273|1|3|581481.31|954804.85|333337.045
37558|164|11|3|368995.98|564485.51|628340.055
46788|309|63|2|751510.01|111186.85|324268.34
7067|1688|84|3|168001.97|407212.43|467335.325
82472|80|66|1|785709.64|507164.51|774963.6
71947|1189|11|1|194473.91|996616.02|699972.45
87215|479|46|2|55655.27|895127.05|871361.995
33248|840|14|2|756562.92|97398.94|677006.36
95975|1826|12|1|234304.89|396866.55|327527.54
32294|930|59|1|155071.83|461589.07|731305.0
6003|1711|24|1|656490.94|377353.15|409000.43
3391|749|19|3|612014.56|112913.57|469389.28
69137|971|79|1|714576.39|950527.81|812915.755
13597|726|79|3|973687.71|342031.36|524909.295
37160|678|33|3|238861.45|549958.88|671943.115
52061|678|66|3|449035.12|234878.5|706892.26
68235|377|83|1|681379.21|362241.11|404983.175
89761|1644|29|2|760620.15|614730.4|38731.675
94493|42|7|3|939745.93|46972.28|419697.04
90532|786|34|1|65825.19|412356.33|266160.68
24782|1685|70|1|279655.38|581191.79|758680.495
76122|1591|96|1|572336.53|161711.29|402339.455
65533|1752|87|1|838705.53|643034.4|584285.135
12385|1160|91|2|296993.22|193547.37|740080.785
54588|1236|96|3|625746.98|521902.78|732437.99
17917|1574|4|2|901996.33|13761.17|334591.95
13789|1617|91|1|325252.49|750520.22|939101.46
63508|632|84|1|328111.81|59848.78|355866.82
64959|1665|8|1|987676.3|323651.28|314216.155
73160|1131|59|1|734684.99|206417.73|566159.725
42264|415|65|1|984908.77|729034.0|538113.7
14326|50|73|1|501820.96|526919.82|448848.61
68536|573|35|1|370636.92|741663.22|637755.67
74185|1736|53|2|101739.77|803750.57|446840.535
56667|184|76|3|965864.43|600888.87|311561.575
13628|816|33|2|705633.84|866335.19|248267.445
4030|1514|75|1|954203.19|526430.43|461097.365
36573|453|38|3|820009.55|495181.82|381625.52
26416|203|88|2|873074.97|939782.9|393581.23
8064|960|30|3|717009.0|21548.59|289919.085
4890|1773|50|2|550486.16|222269.96|632620.19
90757|3|52|1|249411.94|453474.52|246599.685
30490|377|22|1|98312.83|862332.79|740682.98
58187|1371|24|1|364849.89|131230.0|57419.16
68842|457|77|2|645357.79|842739.39|511959.2
93653|1095|33|1|18666.46|639854.97|324193.88
76698|474|57|1|318027.06|442523.94|514199.62
91721|692|99|1|913381.65|448082.4|604486.745
66820|27|70|2|291372.61|768423.25|230064.45
65322|201|100|2|521207.05|400413.98|849119.795
71859|1536|79|3|167452.43|580588.18|406254.94
7937|338|74|3|543278.59|581206.87|570128.81
83527|530|76|3|524259.24|434018.53|279296.15
40544|324|93|3|944233.99|981310.5|892622.765
83364|432|52|3|846510.54|610948.66|312353.51
65492|703|78|3|311375.26|521301.83|847098.505
40529|24|17|3|511178.03|454040.28|279196.005
67271|1563|44|2|485843.3|184129.98|431847.98
11057|1616|100|2|948672.81|261616.18|373772.265
86244|494|55|1|323546.11|518198.43|391973.605
22329|899|70|1|92070.92|64470.04|495634.17
16614|170|18|2|157068.3|20404.16|589443.15
86271|1033|76|1|586048.49|905330.26|490202.08
2954|857|37|2|785822.84|579743.8|35812.04
70002|477|52|3|180116.51|792942.95|991633.27
42716|1250|6|3|567232.59|713895.5|243010.6
92243|103|13|2|618227.67|217106.76|479441.53
76118|726|47|3|885083.32|85606.25|355583.915
50422|1619|59|2|504655.47|866911.51|468153.09
14460|1474|15|2|473282.93|955139.59|167518.78
51852|1418|54|3|491054.44|537055.86|520281.81
41593|1134|53|3|864019.46|446322.09|508722.61
60570|701|6|1|590523.93|606464.68|449683.575
21301|580|68|1|109992.02|946406.94|710309.675
23405|1529|22|1|973841.63|307017.06|730439.09
22164|656|87|3|502576.45|253790.82|748872.54
25291|1002|58|3|218123.9|505537.43|734957.405
85995|1545|53|2|778833.31|554121.32|220950.345
70831|108|85|3|92358.22|32350.12|242259.52
71393|893|36|2|584136.4|237887.2|845272.55
2319|1693|87|1|479310.64|416472.35|669488.94
72460|228|48|1|14966.4|412137.25|82086.67
18306|661|55|2|777563.02|175395.65|667209.475
27251|1781|14|2|341248.69|740281.9|585270.88
38657|863|46|1|452355.71|870443.54|622725.85
99023|473|54|1|596543.97|517177.87|494678.475
73159|1615|60|2|900803.58|779917.33|704526.655
34926|1396|99|3|151081.49|219180.8|639087.895
20938|1612|86|1|735403.93|303129.25|349532.82
17409|980|45|3|129118.52|840167.6|762699.1
8661|1667|75|2|66763.37|612243.54|632772.71
22964|1645|21|2|833497.27|514240.06|341156.74
41926|1556|29|1|152996.87|910305.41|301410.505
32421|1551|43|2|503423.11|243460.42|162352.43
16627|130|6|1|467730.57|511167.85|599365.675
22649|606|27|3|903769.46|716649.32|487512.915
19613|1398|39|3|540007.84|436729.36|319213.995
80295|135|74|1|254659.9|627325.76|597235.995
71826|1104|80|1|14529.71|346063.83|555332.43
77935|1765|86|2|954079.89|452699.69|413903.815
70346|1693|4|3|374862.97|553245.93|275125.04
77171|1607|73|2|39261.45|301061.94|385040.98
81950|1801|50|1|233607.45|856399.04|649913.745
27174|923|24|1|647912.14|633410.31|502313.47
54937|1333|96|3|700802.15|937725.98|393878.835
75088|1791|10|1|619567.27|723704.99|655441.92
9413|414|8|1|632740.93|643735.26|184576.4
4003|568|71|2|853424.27|115396.2|784174.6
88768|453|20|1|446273.71|94116.16|733598.365
78640|652|38|3|108242.39|133598.28|730959.895
34283|704|23|1|335764.82|732553.73|583246.62
70109|1365|51|2|446196.76|58030.58|763601.825
11583|844|62|3|490852.06|627174.96|613203.295
68793|717|75|3|953202.19|951518.91|811253.16
52698|652|35|1|647580.78|522877.31|443411.695
88239|1542|85|3|597498.11|841970.27|192192.72
40281|1315|76|1|77570.16|793751.31|202558.905
13611|1709|49|1|203928.09|877705.1|586602.42
81907|103|17|1|703410.46|812372.47|449615.23
1483|1818|9|1|774809.64|264500.08|287926.68
96950|1363|58|3|471191.67|797766.57|355486.365
91964|26|38|1|825827.74|879101.62|690998.99
17094|125|43|1|805987.63|641705.32|245785.53
73701|1652|41|3|619166.8|171160.82|623029.025
11812|811|96|1|129454.64|828370.72|718282.645
56036|1546|90|3|648058.67|519225.47|580224.58
744|805|77|3|870118.16|316676.81|294743.15
50873|1673|86|1|687836.37|920128.78|581721.315
78420|1053|43|2|945646.62|689919.56|340126.655
20941|1774|22|1|994073.71|108125.89|330188.11
58102|661|40|2|653794.94|654984.38|464205.98
64729|47|55|3|219988.24|315803.46|685977.78
81885|623|40|2|295558.21|167837.46|579769.065
95660|1063|20|2|276916.04|935429.94|203420.555
35408|53|92|1|869982.06|861351.84|74480.4
85270|588|28|1|701643.35|672786.46|167858.405
42726|1053|47|2|564136.22|320727.91|574581.555
37217|1404|92|3|339879.99|719497.61|772802.525
39356|1820|19|2|286034.17|648525.49|491942.85
85941|1159|45|3|61572.11|252546.33|234507.18
74416|810|14|3|994867.24|284606.41|749979.82
69142|1495|14|1|984120.42|424187.12|932206.37
8728|557|59|2|629489.16|918684.89|426352.625
78422|1225|35|1|849929.72|390655.62|332145.445
54372|943|69|1|290862.94|286529.0|291737.84
97717|495|94|1|179796.09|703493.44|196769.695
11502|1449|44|1|332612.61|487970.67|388923.735
81677|1465|18|1|450131.75|299992.47|290102.93
81108|1740|42|2|526896.05|265305.92|618314.08
41205|543|16|2|303271.09|682438.72|714062.91
8467|189|59|3|580178.58|331133.83|176021.14
71264|1611|20|2|213455.11|461885.86|745790.155
35745|960|36|3|122552.94|104005.14|707785.665
30597|584|48|3|616691.69|455464.99|582074.48
38162|1545|8|3|826556.93|885186.14|295820.99
40164|586|40|3|868052.54|857131.38|728795.61
21347|1347|19|3|90396.7|75856.34|588883.165
58085|86|21|3|972361.31|610598.3|520135.245
58420|953|35|3|715041.61|575435.25|256543.335
76964|735|14|3|396868.51|653987.11|637959.785
9841|82|32|1|195475.34|212611.15|545535.7
9954|188|3|3|94523.82|555774.32|130502.15
70560|408|35|3|406908.58|791438.83|225837.76
8727|521|100|2|808058.13|932740.72|366422.395
53909|124|75|3|149355.79|381950.3|639701.48
63987|817|67|2|930083.72|360364.31|599447.945
18186|243|65|2|840402.56|979679.82|562776.475
84325|1416|83|2|933143.33|435085.07|361084.175
80938|1809|73|2|666156.04|703628.55|38628.3
86894|1008|21|1|133034.02|782796.36|542218.07
89655|377|71|1|944444.48|515168.21|215914.82
89134|1249|96|2|872310.46|313989.63|548653.61
83499|100|86|2|23303.33|945993.84|500526.985
78346|145|47|1|285197.91|800330.44|836944.13
7274|260|43|1|590480.3|135696.04|345076.475
59816|394|35|3|951765.83|437357.11|653620.115
12360|14|44|1|889964.44|184274.71|131143.205
20221|1522|95|1|976607.05|705540.89|501266.825
36112|1317|84|1|239752.11|981207.31|400736.0
89376|269|76|2|757823.16|844854.46|387787.87
78042|1769|88|3|559319.52|911859.24|366716.535
75607|974|17|1|277955.65|511764.46|492164.085
59155|605|61|3|303094.21|118981.99|468204.15
24734|1338|47|1|590339.73|903987.8|491630.08
98100|11|6|2|151152.04|1151.79|599248.86
79142|818|55|2|509436.8|921856.77|578892.71
68653|711|3|3|786362.83|566066.3|609801.685
40859|785|51|2|272924.04|376317.34|548531.54
35881|1749|83|3|486482.53|424138.59|902802.88
52804|592|2|2|825425.13|405262.72|609028.9
68393|331|85|1|635565.59|129904.42|515030.67
99449|344|48|1|414564.85|256096.97|610149.29
60445|289|17|1|388324.94|455367.33|829586.33
38842|1152|61|1|351486.99|587600.59|495739.095
48053|1774|68|2|927931.26|815377.12|127200.305
36055|8|88|1|852567.0|154735.8|325934.485
24204|449|14|2|153793.92|837797.9|167594.155
28160|1090|48|2|54757.52|893974.84|525892.48
59350|641|62|2|843495.12|854257.96|626216.84
44851|1258|78|1|719866.57|295903.58|608821.585
29390|487|53|2|4701.94|678461.34|597614.33
57817|164|50|2|791265.15|887317.9|524659.375
92610|1681|20|3|240725.13|384999.21|783932.225
96768|877|13|3|328803.19|949807.0|622436.065
23826|1337|82|3|613611.88|181663.67|571409.275
5286|1241|74|1|278124.58|52946.56|473084.15
46873|702|45|3|898179.82|150270.88|718362.435
87931|56|90|3|143087.68|562975.76|956629.39
52648|1053|1|3|517250.85|595038.24|349470.655
48405|717|44|1|411191.59|135084.07|450178.395
69957|865|56|3|670943.85|468789.49|427121.95
62904|1185|34|3|978704.29|114400.16|261566.545
70129|1154|42|2|961979.76|22900.35|610500.35
534|280|37|1|853645.32|999889.81|777278.93
85467|978|21|3|806007.02|187421.53|719740.605
25898|1624|47|1|678681.33|216431.77|534962.19
23218|492|85|3|697905.14|743407.99|665496.41
43038|562|57|2|676883.56|863127.19|485143.63
79109|829|11|1|679255.72|435901.64|611949.1
81997|1238|7|3|390898.51|919271.39|591983.24
76648|1354|75|1|916250.08|776111.85|612083.76
25517|1727|82|1|642763.26|782204.23|432238.2
34112|1356|82|3|339010.47|576581.13|684220.43
50472|1776|28|3|994776.46|936768.04|188606.13
9476|671|7|2|643003.3|391335.04|570150.92
56833|753|33|3|650682.93|236559.81|338712.92
71330|637|71|1|681097.86|767677.26|722513.4
73322|1367|96|3|763839.34|500953.08|759126.54
27141|355|19|1|244469.07|806251.93|584430.16
32409|35|30|1|382291.53|109430.34|537616.035
79245|1685|47|1|39232.22|296147.97|689030.98
39104|1700|21|1|99019.68|965480.66|457192.635
18184|319|22|1|845237.02|119258.57|815888.02
69063|225|52|2|491912.48|581730.59|306144.575
19747|1542|88|3|119242.07|974769.77|454602.54
34327|1091|16|1|846600.67|982472.59|238610.04
91507|794|75|2|681480.32|715022.63|645896.66
76584|310|85|2|796674.61|713850.44|759428.395
43015|475|38|2|148996.34|477032.63|295277.71
10660|632|86|1|807982.92|38571.14|344477.32
34503|1514|26|1|899569.38|658186.86|712941.3
62261|1347|32|2|564497.4|601048.62|893799.26
73220|1161|21|1|429213.23|78902.13|271296.935
45971|1650|82|2|844206.33|61223.95|639264.485
59879|412|46|3|530741.21|302205.5|403758.8
3756|637|46|2|302027.18|467770.72|366263.715
46046|1251|86|2|513748.59|1851.84|199134.38
38420|1678|35|1|343270.76|223772.89|910517.995
90262|1434|38|1|918253.64|669534.34|412094.575
21603|226|19|3|68996.88|362902.79|319727.51
11441|1327|28|2|350945.81|216579.64|746899.16
70632|36|11|2|917227.3|664067.09|639963.19
46212|1794|87|1|364251.31|613000.67|545142.21
54209|1447|61|3|322651.43|572744.63|639780.915
54116|1074|86|1|945984.53|130731.12|710680.05
16634|348|71|3|122940.37|997188.24|433009.64
91872|813|57|1|355159.18|301222.33|538976.505
59882|467|60|2|60612.22|545873.87|567986.06
55251|1398|27|3|942221.77|431368.36|694102.77
65034|1454|46|3|542505.35|114626.31|710303.48
98426|1778|27|3|919543.97|176393.56|381042.215
57247|1771|36|3|536327.43|177661.87|588025.215
41822|855|1|3|32498.91|685381.42|349317.115
49337|411|51|2|704923.0|880457.3|457931.175
44407|1415|20|3|521228.6|512415.05|552849.8
97254|1817|18|3|673754.48|882858.82|167353.08
17134|348|4|3|511031.8|75949.71|505873.635
19797|1717|8|1|983650.53|986561.08|716892.62
97815|686|43|3|856493.2|175488.59|592750.53
12575|985|6|1|679417.67|641105.06|595992.235
3713|785|27|3|184514.62|488488.61|927518.265
34195|1221|82|1|888956.46|270046.81|748846.065
81942|1170|65|2|402840.6|994711.5|638424.77
67816|629|9|3|430883.35|883020.18|638699.655
80812|1233|95|1|652595.4|246800.06|588087.915
2176|1181|14|1|8522.76|761601.36|351107.375
6517|315|44|1|518454.47|49221.05|654225.29
5294|1620|55|2|182165.65|550995.18|410927.95
6189|867|51|2|857623.21|281829.24|750368.5
50589|762|49|2|105202.69|675116.27|776609.84
37845|1005|68|3|512066.95|59209.6|679499.15
35592|1312|31|3|571432.66|207495.51|222441.12
62187|1706|33|2|154748.95|805324.33|289288.27
8568|455|24|2|40547.66|8125.5|155482.83
63035|1011|75|1|175392.13|444076.97|160355.12
84331|1393|53|1|751489.56|190609.0|436884.845
12272|1160|13|3|103818.01|884882.56|890703.41
99456|901|80|2|144363.08|216332.72|708383.71
98780|112|55|3|6418.06|354036.12|384837.455
69793|1188|62|1|294993.57|875131.42|127560.47
17429|732|1|1|556987.2|767423.03|761344.415
3863|913|84|2|179843.04|681176.35|537500.09
91257|417|85|1|978.69|725699.95|449985.265
31031|9|58|3|810845.72|655311.49|650778.195
95828|345|48|3|726248.14|956393.95|335047.95
45338|1548|89|3|480906.7|325279.64|97840.55
58768|1469|56|2|181584.55|356280.89|481056.065
47721|1702|2|3|729145.93|640809.9|732266.075
29380|895|27|3|443003.82|532365.51|608218.31
77447|9|25|3|410590.6|726068.54|574056.565
64505|929|60|1|258365.5|681156.26|260814.86
33112|813|99|2|153254.62|457297.47|485758.3
55116|1760|56|1|757859.0|144757.07|856650.76
26415|616|29|2|331820.97|166993.58|382244.82
89334|120|95|3|236888.33|419788.05|117529.4
89596|1233|37|1|442050.73|74164.16|494549.86
35725|744|29|3|852806.71|402979.84|755946.255
15212|795|91|1|489937.89|136224.5|743835.19
12975|1338|70|2|553416.07|450722.23|727056.125
30247|4|35|2|201078.51|742946.99|453482.85
37247|308|56|1|65774.32|206213.18|873588.8
42194|1520|7|1|567293.37|61768.35|290022.47
56953|572|45|1|113535.35|613476.2|201728.02
61844|501|23|1|620636.0|25741.61|596767.95
