interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
84785|698|75|2|16|Call|2
44847|77|85|1|47|Chat|3
4480|976|57|4|41|Chat|4
68956|607|12|2|11|Email|3
16674|971|81|4|9|Chat|2
40177|572|17|4|22|In-Person|5
92819|693|57|1|28|Chat|1
91203|772|91|1|21|In-Person|4
1604|1465|40|3|15|Chat|4
22892|31|28|4|9|Email|3
84711|687|50|1|17|Call|5
27424|782|69|2|4|Email|1
79849|672|18|4|3|In-Person|4
45890|510|4|1|11|Chat|3
59925|103|51|2|14|Email|4
76950|370|43|5|43|Chat|4
32402|1269|1|3|27|In-Person|2
19429|866|27|5|7|Call|4
2302|873|39|5|41|Call|4
65090|1773|81|1|50|In-Person|4
88095|1192|40|1|33|In-Person|4
34161|434|51|4|18|Chat|3
63185|1381|74|2|37|Chat|3
65486|538|56|3|23|Call|2
71027|1097|28|5|31|Call|1
17041|448|5|1|45|In-Person|4
40849|611|43|1|42|Chat|1
22646|287|88|5|6|In-Person|4
61928|1450|39|2|18|Call|2
20500|758|92|2|41|Chat|2
73817|1175|63|1|32|Email|1
88599|1483|5|2|15|Email|2
18867|1576|55|3|41|In-Person|4
8222|1536|58|4|43|Email|2
66626|134|1|3|27|Call|5
66997|245|76|3|12|Call|3
84332|1586|84|4|10|In-Person|3
65187|257|80|2|17|Call|3
60803|608|97|2|46|Chat|1
31445|1165|57|4|35|Call|3
86595|45|2|5|18|Email|2
50836|1811|29|2|20|Call|4
76208|736|65|4|48|Chat|2
71138|759|4|2|28|In-Person|3
75128|1413|57|3|1|Email|3
28340|172|85|1|43|In-Person|1
24542|329|86|4|26|Chat|5
91639|199|55|5|30|In-Person|5
12676|1798|51|2|44|Call|2
59848|1680|53|5|39|Chat|2
27755|1343|56|4|7|Chat|5
47638|1577|70|5|9|Call|2
71106|795|21|3|32|Chat|4
76893|997|87|5|12|Email|3
26199|895|1|3|44|Chat|4
51448|994|36|3|50|In-Person|3
93147|719|13|1|45|Call|3
77062|857|49|2|25|Chat|3
64907|1627|16|2|42|In-Person|4
7765|1593|32|4|16|Call|5
55559|142|72|2|39|Email|1
45240|1711|18|3|44|Chat|5
52142|1449|73|4|47|Chat|3
61687|370|63|1|27|In-Person|5
49217|966|16|2|14|In-Person|5
7241|1671|76|2|26|Call|4
82090|1170|100|3|30|Call|2
21047|1207|64|2|29|Email|1
31175|274|69|3|37|Chat|1
70459|726|96|2|12|Chat|4
72587|1354|56|3|29|In-Person|3
59543|1318|28|5|36|Chat|2
86782|1069|18|3|23|In-Person|5
56014|866|36|4|36|Call|4
82840|1559|12|1|42|Email|3
70453|1337|97|1|13|Email|1
29840|363|89|4|10|In-Person|4
58775|513|86|4|47|Email|3
98600|1465|23|2|47|Call|2
55665|611|51|1|28|Call|5
92136|1236|34|2|48|In-Person|2
1260|232|20|2|10|Call|5
6056|1084|3|2|48|Chat|1
69865|458|88|3|47|Call|5
97436|431|83|5|32|Email|3
59107|406|88|5|28|Email|2
46673|1137|48|2|44|Chat|5
42771|750|49|2|19|Chat|1
17082|947|23|2|11|In-Person|4
42237|1036|20|1|22|In-Person|1
12343|1587|33|1|48|In-Person|1
63721|1116|30|4|34|Email|4
86336|136|88|5|27|Call|1
35617|1608|53|3|25|Call|1
44107|1118|91|3|9|In-Person|5
505|881|65|5|1|Chat|4
4057|716|25|3|44|Chat|2
99774|1444|90|1|46|Email|5
28111|1683|27|1|30|Email|1
14919|1682|24|1|28|Chat|5
32898|331|88|2|40|Chat|5
31111|1251|29|1|13|Call|4
86343|1385|62|5|20|In-Person|5
8356|260|81|1|39|Call|1
75296|1251|8|1|36|Call|3
26278|855|94|2|38|In-Person|1
43161|942|97|4|19|Call|1
4393|1137|63|1|48|In-Person|5
73513|500|15|1|19|Email|5
70441|1052|16|1|1|Email|3
9576|885|93|2|22|Call|2
57043|397|74|3|30|Chat|3
46672|1142|74|4|22|In-Person|4
64450|902|35|5|5|In-Person|2
15173|100|3|3|22|Email|5
65376|984|74|5|28|Chat|3
41974|1136|65|4|23|Call|2
6591|1395|85|2|47|Call|2
38846|1638|95|3|44|Call|2
3851|1454|74|2|33|Call|3
71491|1085|31|2|6|Chat|5
73129|1367|6|5|40|In-Person|4
52532|1561|93|2|15|Chat|3
54673|177|69|5|20|Call|2
73066|1652|95|3|1|Email|1
31643|971|59|1|17|Email|2
67902|1373|90|2|9|Chat|2
42426|1687|12|5|41|Call|5
9336|1275|16|4|48|Email|2
42096|1274|46|4|7|In-Person|5
29079|1207|66|2|10|Chat|4
32318|738|77|2|14|Call|1
73456|905|49|4|21|Chat|5
67376|66|7|5|2|In-Person|4
41728|1463|33|4|13|Call|3
82535|851|23|1|32|Call|2
32582|1631|64|2|48|Call|3
67935|1445|55|5|27|Chat|2
83302|1222|60|2|4|Email|3
86916|1641|90|4|18|Chat|1
18675|82|25|3|42|In-Person|3
44801|1279|87|3|37|Chat|5
10976|1749|17|2|40|Call|1
8525|368|3|1|47|Email|4
96206|1495|12|3|45|Chat|4
58283|1528|10|1|47|Chat|3
88496|1390|65|5|29|Email|5
51954|1616|47|1|50|In-Person|2
62547|1595|73|5|11|Call|1
81758|589|60|1|26|Chat|2
47685|1564|35|4|30|Call|1
32315|1277|99|3|50|Email|3
36209|1358|90|2|43|Email|2
69997|832|100|5|27|In-Person|5
47216|576|40|1|41|Call|4
30278|1395|38|3|42|Email|5
25209|531|27|4|7|Call|2
54703|1671|47|5|47|Email|1
49102|601|97|5|48|Call|3
13438|67|96|2|9|Call|4
28328|1049|8|3|32|In-Person|2
75119|320|36|3|11|Call|5
47917|1322|24|5|49|Chat|3
21466|1492|37|4|33|Chat|5
51678|423|92|5|39|In-Person|3
18364|1353|11|4|44|In-Person|2
58705|1157|18|3|30|In-Person|5
95735|104|76|1|25|Chat|2
32335|977|62|4|23|In-Person|4
20895|1395|19|5|16|In-Person|1
40352|1019|93|1|12|In-Person|1
45391|986|68|5|13|Chat|2
15345|1827|97|2|2|In-Person|3
69234|1320|87|5|18|Call|1
50079|38|47|2|38|In-Person|3
93244|254|67|4|35|Chat|1
21487|632|29|3|40|In-Person|4
54187|1305|23|4|24|In-Person|4
70316|1182|23|4|1|In-Person|2
66284|865|26|3|48|In-Person|3
42916|1455|56|4|24|Call|5
46365|1613|85|1|33|Email|4
2847|1321|73|4|33|Call|1
43849|402|25|4|38|Chat|4
82816|198|45|4|42|Call|3
71568|1685|84|3|35|Chat|2
43338|1498|2|2|16|Email|5
56860|1631|57|3|7|In-Person|4
59685|1780|72|3|27|Email|5
12109|898|30|4|12|Call|4
67654|1809|58|1|46|Email|5
6551|304|61|4|50|Email|5
93302|1233|32|4|5|Call|1
91869|657|62|1|31|Call|2
64044|1450|33|5|19|In-Person|5
61520|1170|8|1|45|Call|4
42418|928|5|2|18|Call|5
80392|1401|94|4|4|Chat|1
93637|836|40|2|26|Call|3
41198|422|32|3|48|In-Person|4
59754|1292|74|2|8|In-Person|3
28753|1439|68|5|10|Call|4
85058|465|53|2|44|Email|4
41613|158|34|3|19|In-Person|2
57980|549|43|1|19|Chat|3
14209|534|2|4|35|In-Person|2
48859|1264|77|3|3|Email|2
53652|977|79|2|50|Chat|1
80057|325|19|3|46|In-Person|2
8041|1733|84|1|38|In-Person|2
32429|1131|81|1|33|Call|4
5111|823|56|4|2|Chat|3
36487|1187|36|2|39|Call|4
45862|814|84|3|13|Call|5
87892|73|30|2|35|In-Person|4
48494|373|78|4|17|Email|5
99041|1105|76|5|45|Email|3
10804|1577|36|1|20|In-Person|1
51494|1014|90|1|7|Chat|4
8063|835|9|5|33|Email|2
4355|119|12|3|35|In-Person|4
23765|1423|93|5|26|Call|2
81223|308|33|2|14|Call|4
74298|771|93|3|36|In-Person|2
22279|1446|15|1|32|Call|2
76011|1036|28|5|41|Call|1
61099|1739|24|5|18|In-Person|5
72042|1767|38|4|36|Chat|3
25899|1438|51|5|33|Chat|3
47534|6|67|1|29|Call|1
41983|158|43|2|10|Email|3
5969|1555|52|5|31|Call|4
83793|876|34|4|1|Call|2
79552|345|89|2|50|In-Person|4
48598|72|31|2|41|Chat|3
66438|256|80|5|16|Chat|1
55699|999|85|5|46|In-Person|1
41358|194|24|3|35|Email|2
14684|1590|55|4|12|Chat|4
59680|1375|62|3|42|In-Person|2
92374|1020|19|4|33|Call|1
68660|342|83|5|38|Call|5
81236|427|32|5|22|In-Person|5
61997|71|36|2|28|Call|4
9968|840|53|4|29|Call|2
27584|1611|23|2|30|Call|1
90870|776|51|2|10|In-Person|3
40918|943|33|1|22|In-Person|2
71633|419|21|4|41|In-Person|3
48243|1408|58|1|1|In-Person|1
70520|1158|35|1|36|Chat|2
30466|706|41|2|14|Call|5
50166|1208|96|1|27|Email|2
43125|744|43|2|7|In-Person|3
91051|1398|35|5|48|In-Person|1
81367|1685|80|5|16|Chat|4
98346|578|36|4|35|Call|2
12048|1778|73|1|21|Call|1
7077|1184|55|1|3|Chat|4
27073|867|66|1|8|In-Person|1
55529|404|57|5|23|Email|2
11963|316|95|1|23|Chat|5
40423|447|33|1|44|Email|3
5748|1280|78|1|29|Call|4
78016|304|54|5|11|Chat|5
55683|927|82|1|14|Call|3
54675|1002|70|4|49|Chat|4
85032|593|13|4|45|In-Person|4
99642|636|25|3|28|Call|2
71339|1821|23|1|13|Chat|4
44789|67|2|4|13|In-Person|4
99601|1328|70|3|50|Call|4
83634|510|1|5|5|Chat|5
99051|1439|25|4|35|Call|3
93184|295|71|2|22|Chat|4
23580|1664|86|5|24|Email|4
42258|483|21|3|41|Email|3
70104|1740|30|5|40|Chat|3
34862|1438|12|5|31|Email|5
31143|1485|4|5|28|Email|3
96992|1566|30|1|35|In-Person|5
84031|947|33|5|42|Email|2
75161|1630|7|4|50|Chat|2
76332|301|23|4|3|Email|5
49047|1248|32|2|36|Chat|2
61281|1620|4|4|49|In-Person|4
91674|958|100|5|6|Chat|4
35733|415|28|5|5|Email|4
8637|1168|25|5|3|Call|2
28483|1177|99|1|45|Call|1
54152|488|14|5|42|Email|2
2433|1558|55|3|22|Email|4
83652|910|10|4|16|Chat|5
67141|1349|39|3|43|Email|5
80398|1393|83|2|31|In-Person|2
65152|342|62|4|47|Email|5
39117|1373|74|5|33|Chat|2
69011|228|76|2|28|Chat|3
33651|1315|76|5|40|Email|2
23346|1615|71|1|22|Call|4
71067|1509|45|5|26|In-Person|3
53241|760|42|5|27|Call|1
79405|204|9|4|19|Call|4
65248|1348|70|5|31|Email|2
34819|1273|77|4|29|Email|4
49192|941|87|5|30|In-Person|3
17687|721|33|1|50|Call|4
43226|1697|9|1|21|Email|2
61063|1765|59|1|9|In-Person|4
11751|262|36|2|14|In-Person|4
74074|640|96|3|5|Chat|2
59963|1319|64|5|21|Call|4
62371|331|55|1|20|Call|4
99178|972|38|3|11|Call|4
93621|559|4|5|45|In-Person|2
42527|927|53|2|50|In-Person|4
50122|1178|12|5|1|Chat|2
67976|939|23|2|9|Chat|5
99847|1702|74|5|37|Email|1
22847|1441|96|1|39|Call|3
60454|1334|83|1|21|Chat|1
17741|323|16|4|31|Chat|1
59819|123|84|2|20|In-Person|3
92711|420|97|2|12|In-Person|2
80119|767|39|4|32|Call|4
56030|1005|33|1|48|Email|2
42553|308|1|2|21|Call|4
26310|1092|85|2|37|Email|5
69846|852|64|3|13|In-Person|4
11326|156|64|2|48|Call|1
31389|595|63|5|4|Email|1
18982|199|64|1|24|Call|2
66362|280|75|2|11|Call|4
43673|1568|72|2|20|Email|4
35601|1150|1|4|20|Email|5
75795|1604|91|3|50|Call|3
52687|585|60|3|1|Email|5
4891|1322|56|4|8|Email|1
61208|132|50|5|39|In-Person|4
66238|1684|45|2|48|Chat|1
89672|844|67|2|36|Email|1
43435|1567|78|5|47|Chat|5
65354|504|8|1|38|Chat|4
30918|229|73|1|50|In-Person|4
66811|1113|67|2|16|Chat|3
68039|1145|25|3|45|Call|2
70237|1728|74|5|7|Call|4
8224|957|76|2|2|Chat|2
94193|616|39|1|25|In-Person|5
97910|318|28|1|50|Call|1
55704|1171|58|1|4|Email|1
90093|681|90|4|4|Chat|5
42672|96|23|4|43|Email|3
71392|1593|8|1|42|Email|3
26498|366|75|5|8|Email|4
3357|1253|24|5|34|Chat|4
43847|653|99|4|8|Call|3
43555|1205|67|1|4|Call|1
26308|894|50|1|50|Call|2
27586|528|43|3|49|Chat|4
93219|209|23|2|44|Chat|3
62456|528|75|3|12|Call|4
12836|770|24|4|36|Chat|3
41179|1291|71|5|26|Email|1
14637|1289|96|3|45|In-Person|2
67317|178|74|4|28|Chat|3
80714|1689|78|3|5|Chat|4
26363|1177|34|4|3|Email|2
76052|1079|81|4|17|Call|4
95058|1419|4|3|31|Chat|3
14922|1686|90|5|48|In-Person|3
55643|211|95|5|27|Call|1
42694|1536|21|4|17|Chat|5
19464|10|56|3|40|Chat|3
88455|1060|30|3|11|In-Person|2
74161|1794|67|2|13|Email|2
52442|548|4|2|16|Call|4
90656|1133|54|1|46|In-Person|3
85492|1703|82|5|43|Chat|1
54150|1292|24|4|15|Call|5
86806|1498|50|5|17|Call|2
56326|606|67|1|50|In-Person|1
49087|903|79|5|1|Call|4
79855|352|86|3|3|In-Person|3
29994|1027|42|2|12|Email|2
85673|798|80|2|37|Call|1
30169|975|38|3|11|Email|4
74380|1325|60|1|45|In-Person|1
62837|168|26|1|25|Chat|4
68035|1108|46|3|6|Chat|2
29611|197|10|1|42|Chat|5
74398|1266|27|1|35|In-Person|4
86043|332|83|5|41|In-Person|4
90189|1330|66|1|16|In-Person|4
50553|981|15|3|22|Email|3
17243|886|85|5|6|Chat|2
65459|1770|40|1|30|Email|4
26117|838|72|2|39|In-Person|3
84927|1|15|2|34|Chat|3
4483|1017|56|1|20|Chat|3
50162|893|99|4|23|Call|2
62692|775|85|5|9|Call|1
72540|240|71|5|28|In-Person|2
73632|1428|19|5|9|In-Person|3
66613|741|22|3|45|Email|2
59115|399|47|3|27|Chat|2
1039|79|57|5|41|In-Person|4
10771|1401|41|3|30|Email|4
16459|1552|99|5|7|Email|1
92675|1253|25|3|40|Email|4
18073|1485|44|5|6|In-Person|4
2978|1763|37|3|49|In-Person|5
4215|1594|80|4|39|In-Person|2
85662|333|45|5|21|Call|1
31297|663|55|5|13|Chat|4
98400|895|51|4|48|In-Person|3
5304|1393|53|4|39|Chat|1
67897|1217|17|2|40|In-Person|4
75221|1810|88|5|31|Email|5
92239|393|18|4|49|Call|2
90304|686|18|1|30|Call|3
47630|229|31|2|49|Email|4
43536|1567|28|3|42|Call|4
16307|1451|58|1|44|Email|4
1250|1209|14|4|11|In-Person|3
19006|115|35|5|12|Call|3
10274|60|59|2|1|Call|2
34694|581|96|2|3|In-Person|4
3170|1764|64|5|32|Chat|1
53925|517|31|2|13|In-Person|2
7497|1737|45|2|35|Call|2
69119|1130|26|4|25|Chat|4
98523|908|32|5|25|Call|1
50046|1393|21|3|5|Email|5
68919|816|95|4|22|Chat|5
57693|1785|15|4|16|Email|2
92416|1095|46|3|32|Email|3
22460|807|63|2|23|In-Person|5
93009|1108|87|3|42|Call|3
16212|1178|43|3|50|Email|3
76934|841|59|5|7|Chat|1
43516|112|76|2|16|In-Person|2
51309|1816|47|2|31|Email|1
60984|302|57|4|34|Call|1
12782|1639|23|1|19|In-Person|5
99832|1751|75|5|19|Call|5
55754|788|76|4|18|Email|5
20364|119|85|1|47|Call|4
4760|1725|12|2|36|Call|4
26115|1213|14|5|24|Chat|2
22602|1465|8|5|35|In-Person|3
21238|648|81|2|3|Call|3
76191|904|25|1|4|Call|3
90074|472|24|3|49|Chat|4
96744|840|94|2|19|Email|5
42169|657|87|3|38|Email|4
45142|1537|14|4|41|In-Person|4
22770|1627|47|2|39|Chat|4
31781|1086|25|1|2|Email|3
68316|1405|78|3|20|Email|3
8550|1374|99|4|39|Chat|5
72995|712|2|2|50|Chat|1
29478|1623|36|4|2|In-Person|2
50511|67|9|3|15|Chat|3
86783|895|60|5|20|Email|5
92628|965|37|2|50|Call|4
44529|1375|90|5|23|Email|3
47870|292|46|1|19|Call|3
94979|126|34|2|33|In-Person|2
90832|981|32|5|11|Chat|5
76189|563|93|5|4|Call|2
17255|1344|37|5|10|In-Person|3
54649|248|66|1|13|Chat|5
66686|594|58|1|42|In-Person|5
57730|1605|16|2|42|Chat|5
40717|1454|39|5|32|In-Person|1
60622|1519|2|2|15|Chat|5
87199|534|5|2|26|Chat|2
67456|1526|28|5|19|Chat|3
128|553|7|2|48|Call|5
5639|461|4|3|23|Chat|5
23891|141|23|1|36|Chat|1
45628|1529|84|4|4|Email|3
33353|34|42|5|26|In-Person|1
32605|696|58|5|12|Email|4
97189|1641|84|2|46|Call|1
63372|525|89|5|43|Email|4
60252|885|6|4|15|Chat|4
18515|475|94|3|48|Email|3
20017|475|29|3|35|Call|3
2445|1647|63|3|17|Chat|1
19104|1485|52|4|40|In-Person|1
79003|1553|21|4|44|Email|2
34260|593|62|1|44|Chat|4
56493|1231|83|4|49|In-Person|3
56932|1318|54|1|7|Email|1
43314|1793|37|1|29|Email|5
504|1529|88|1|43|Email|4
82904|806|11|1|47|Chat|2
78876|1154|1|2|21|Call|1
92058|586|100|1|46|Chat|1
20289|410|33|3|14|Chat|3
73905|1155|88|1|34|Call|5
8118|147|41|3|27|Chat|5
49021|1477|74|5|45|Email|2
10876|448|28|3|33|In-Person|4
52176|669|59|1|36|Call|5
5333|1349|18|5|25|Email|2
91741|913|40|2|17|Chat|4
27996|909|73|5|6|Email|2
38626|1730|21|2|9|Email|2
85002|643|99|2|35|Call|2
88036|887|90|3|24|Chat|5
52118|286|93|4|21|In-Person|5
74109|352|62|3|50|Call|1
70403|806|88|1|10|Chat|1
60889|1664|94|5|22|Email|5
5325|528|67|5|13|Chat|4
2065|11|29|4|18|Email|3
13943|1635|65|3|42|Chat|3
80730|1136|48|3|18|Chat|3
81868|529|7|2|29|Chat|3
33189|148|47|4|22|Call|2
48419|260|42|3|28|In-Person|4
48163|870|50|1|33|Call|4
44482|1095|1|1|34|In-Person|5
40018|59|10|3|15|Chat|2
31714|1375|57|2|28|Email|1
77555|260|81|2|3|Call|1
64124|765|77|2|10|Chat|5
21064|879|90|2|35|Chat|2
99935|883|49|1|37|Call|5
71301|1344|80|3|38|Call|1
51651|1055|85|3|17|In-Person|5
69832|1565|27|5|14|Chat|4
17200|1631|58|1|36|Call|3
10323|1774|69|3|19|Call|5
7507|1588|75|1|11|Chat|2
38364|349|75|3|33|Email|4
46643|82|5|5|13|Email|4
41689|1715|81|2|42|Chat|5
20205|1517|94|3|1|Email|4
57524|1004|10|2|6|In-Person|5
59194|1759|5|4|43|Chat|5
39456|971|25|4|34|Chat|1
22683|1352|44|5|31|Call|2
2285|146|1|5|15|In-Person|2
49937|574|3|5|35|Call|2
32037|725|35|4|41|In-Person|4
50441|1258|51|4|49|Chat|1
5158|979|22|1|34|Email|4
58195|980|98|1|45|In-Person|2
41729|59|24|4|19|In-Person|5
58957|1494|82|5|40|Call|2
67705|315|31|5|49|In-Person|5
57180|1015|23|1|49|Chat|3
79996|537|55|4|7|In-Person|3
49142|1359|22|3|21|Email|2
17717|13|97|1|1|Email|3
64534|294|38|1|2|Chat|4
29463|473|41|4|13|Email|2
39793|571|20|2|3|Email|2
825|856|71|5|39|Email|5
14033|34|32|2|3|Chat|2
99749|596|1|1|1|In-Person|4
71957|1477|54|4|45|Chat|1
67597|1360|86|5|39|Chat|4
31479|758|41|2|25|Email|4
28108|1472|41|1|48|Email|5
87582|169|50|3|11|Chat|5
70677|496|78|2|11|Email|3
42309|1158|52|3|19|In-Person|5
35184|423|27|1|43|In-Person|5
38455|23|18|5|40|In-Person|3
58641|851|65|3|30|Email|5
98234|1059|58|4|15|In-Person|3
81415|280|72|5|14|In-Person|3
19539|713|62|5|29|In-Person|1
29579|149|29|1|29|Email|5
3605|1411|71|2|38|Email|2
43700|396|86|4|13|Chat|1
76989|1568|45|4|27|Email|5
51705|306|4|3|22|In-Person|3
23372|1635|26|4|24|In-Person|4
24359|849|91|1|20|In-Person|1
89215|324|49|2|24|Email|3
43071|9|96|4|7|Chat|5
79194|1551|94|4|41|Email|1
87843|1258|44|4|46|In-Person|3
42693|656|34|3|29|Email|5
29634|15|55|4|40|Chat|5
4164|352|81|3|27|Email|2
3094|1770|32|1|6|In-Person|5
8601|1042|9|4|5|Email|3
20057|855|74|4|19|Chat|4
70686|472|19|5|18|Chat|5
17985|1660|13|2|4|Chat|2
31657|587|78|4|24|Chat|4
24019|1104|27|4|21|Email|5
71079|1602|80|5|34|Chat|1
39369|353|56|4|44|In-Person|4
49372|930|70|3|40|Email|1
900|1354|90|2|31|Chat|3
21024|413|91|5|45|Chat|1
45662|489|87|5|8|Chat|1
51203|1524|27|4|31|Chat|1
41178|843|23|4|36|Call|1
26390|654|46|5|39|In-Person|2
16956|658|95|4|11|Email|2
91394|1186|71|5|18|Chat|2
84288|15|63|3|23|In-Person|4
82741|118|85|4|17|Call|2
3439|1555|63|1|48|Email|5
88481|1462|55|1|46|Call|5
66663|1384|12|2|25|In-Person|3
77870|1194|47|3|36|In-Person|2
61050|1580|32|3|49|Email|4
52305|180|38|3|13|Call|4
64425|1715|22|1|1|Chat|4
12691|1212|1|3|17|Call|4
11105|1521|42|3|17|Chat|4
25896|1676|52|3|42|Chat|4
68059|694|72|2|31|Email|3
87231|719|23|5|20|Call|5
448|812|4|1|41|In-Person|2
63188|1616|36|2|49|In-Person|2
95753|627|100|3|14|In-Person|3
15750|177|22|4|25|Chat|2
3596|1028|35|1|27|Call|5
17688|201|78|4|8|Call|5
12628|1058|87|2|5|Chat|3
52640|700|10|4|10|Chat|5
50849|264|5|5|5|Email|3
66220|1555|4|3|38|Email|5
88510|1333|15|3|39|Email|2
78302|698|18|4|8|Call|1
70531|208|15|5|5|Email|2
74978|382|39|4|43|Email|4
62944|941|28|1|6|In-Person|5
32662|749|71|5|31|Chat|1
48276|617|88|3|23|In-Person|4
98887|1403|78|1|11|Email|1
43883|105|44|2|45|Call|5
25581|647|24|5|26|Email|4
48316|944|6|4|14|Email|1
59328|1749|86|1|5|Chat|5
86183|139|33|1|10|Email|3
57890|808|32|2|36|Call|1
31006|1331|17|5|18|Call|1
28202|763|54|5|27|Chat|2
2273|1029|29|2|27|Email|4
46144|1291|79|3|2|Call|1
71812|735|24|5|43|In-Person|5
9647|859|37|1|11|Call|3
15605|646|98|3|36|Email|4
66879|343|80|2|14|Email|3
92347|1218|84|3|34|Call|1
3737|60|52|3|7|Call|1
206|1655|85|5|3|Chat|3
30116|517|86|4|47|Chat|1
32268|528|48|3|13|In-Person|1
57587|258|84|1|16|Email|3
18655|1039|11|2|6|In-Person|1
23390|1691|90|2|13|Email|5
80673|727|76|5|1|In-Person|2
10587|891|50|3|42|Call|2
59274|379|70|4|20|Email|2
36579|733|22|2|19|In-Person|4
12418|1610|89|5|21|Call|1
15295|1674|15|3|19|Chat|4
27878|110|92|1|28|Email|1
21524|44|85|2|29|Email|2
29394|1379|28|5|34|In-Person|4
89150|967|25|2|38|Chat|5
56275|1317|32|5|18|Email|5
54952|821|48|1|30|In-Person|1
83484|304|13|5|29|Email|4
86350|1717|59|5|1|Call|2
78381|1200|92|5|21|Call|1
78529|478|89|4|26|Email|1
57788|136|79|3|41|Call|4
85714|906|61|4|14|Call|5
60180|1711|54|1|48|Email|2
97772|1441|98|4|36|Call|5
35911|1646|82|3|47|In-Person|2
42063|1474|67|1|18|In-Person|5
44909|1518|27|4|7|Call|1
99973|944|87|5|41|Email|2
6228|652|27|5|26|In-Person|2
44431|1780|76|1|36|Chat|5
26797|922|69|2|37|In-Person|2
87855|714|52|4|9|Call|2
99366|1517|18|3|48|Chat|5
94072|538|33|2|13|Chat|1
48183|298|67|1|13|Chat|3
15238|737|59|4|30|Email|1
98670|868|13|1|24|Chat|3
59707|1422|24|1|48|In-Person|2
46505|1540|16|1|41|Email|2
23335|327|15|3|8|Chat|4
73886|548|70|2|40|In-Person|3
20586|1372|60|3|44|Email|1
5797|317|4|1|26|Chat|2
23731|682|26|4|9|Chat|5
3288|337|35|1|14|In-Person|2
67166|1821|55|2|35|Chat|3
28332|1115|67|5|47|Call|1
41796|605|63|4|23|Chat|1
83603|389|33|3|5|In-Person|3
76828|933|32|2|28|Email|3
56029|1312|66|3|30|Email|4
21343|704|25|5|19|In-Person|2
36638|1264|56|5|17|Email|1
82960|1320|55|3|43|Chat|1
90625|1199|29|5|25|Call|1
44426|320|88|5|35|Call|3
33838|1182|75|4|32|In-Person|4
19714|1742|54|4|30|In-Person|3
56454|548|3|1|12|Chat|5
63879|1597|76|3|2|Email|5
11967|1449|39|5|45|Chat|4
79434|1314|42|5|49|Email|3
98925|99|80|3|48|In-Person|5
64557|1715|58|2|33|In-Person|2
79102|1492|82|1|12|Email|2
41614|697|57|4|44|Call|1
90214|864|89|1|20|In-Person|4
6342|1324|32|1|23|Chat|4
32871|1738|27|5|42|Email|2
66452|569|38|2|8|Chat|5
51114|586|24|2|24|Chat|5
95019|1076|72|5|39|Email|1
5349|1236|42|1|31|Chat|2
66432|154|3|3|26|Email|3
73637|1162|60|5|43|Chat|3
52361|1005|50|5|37|In-Person|1
48530|1479|66|2|44|Email|4
22343|181|2|3|18|In-Person|2
204|617|56|4|30|Chat|5
6599|227|16|4|27|In-Person|1
48340|587|56|3|10|Call|4
2712|1570|23|1|31|Call|2
93519|1002|51|3|50|Call|3
81769|845|77|2|42|Email|2
86278|35|84|2|43|Email|5
29789|1230|90|5|40|In-Person|5
41285|192|65|1|26|Email|1
44652|1067|96|5|40|Call|5
10972|1476|46|4|19|Chat|2
41017|920|29|2|30|In-Person|5
2552|1196|100|1|1|In-Person|3
77274|773|73|1|4|Chat|2
64575|393|54|3|39|In-Person|2
73868|1119|9|1|35|Email|2
3709|897|87|5|48|Email|2
59580|1468|74|5|23|Call|2
91330|1345|7|1|25|Chat|2
72911|681|52|5|40|In-Person|1
2985|510|81|1|44|Email|1
63725|996|31|2|33|Email|2
49554|1406|55|2|47|Call|1
83282|320|41|2|20|In-Person|3
15046|1046|88|3|30|Chat|3
5595|526|64|3|11|In-Person|4
63795|346|2|5|22|Chat|1
59415|934|76|2|21|Call|4
16074|1554|66|2|41|Email|5
96141|933|72|1|49|In-Person|4
69027|1350|100|3|11|Call|3
28288|53|72|2|44|In-Person|1
28294|591|16|1|12|In-Person|5
60900|1246|99|5|25|In-Person|1
51105|1150|32|5|38|Call|5
50598|73|45|4|25|In-Person|5
38712|1417|32|3|23|Call|4
24256|1751|80|4|45|Email|4
71313|857|71|5|33|Call|4
32041|610|54|3|1|In-Person|2
60950|1179|87|1|10|Chat|4
88070|616|73|2|42|Call|3
41194|1528|51|2|14|In-Person|4
50067|1562|34|1|6|Chat|1
16883|1235|98|2|20|Call|5
89629|444|35|5|42|Chat|1
46603|699|99|2|46|Chat|1
53560|1098|65|1|42|In-Person|3
66886|1109|45|5|34|In-Person|5
97503|1656|2|5|23|Email|1
92024|1253|25|1|5|Email|3
74220|733|49|2|9|In-Person|5
48413|626|41|4|27|Chat|4
6831|897|96|2|8|Chat|1
4517|250|91|2|1|Email|3
18272|921|58|3|43|Chat|1
43601|1817|21|1|22|Email|2
40217|1582|19|1|39|Email|5
98447|1784|68|1|3|Chat|5
82002|1006|42|3|23|In-Person|1
37723|444|61|4|49|In-Person|2
34247|737|23|3|38|Call|2
80683|130|95|2|3|Chat|1
37952|1428|34|1|38|Email|1
69650|381|48|4|19|In-Person|3
64880|441|1|1|17|Email|1
75889|1177|26|3|13|Email|2
93926|1365|79|4|3|Chat|4
26296|1218|53|1|48|Chat|4
70732|1000|10|2|43|Chat|1
97394|68|73|2|46|Email|4
93032|1006|52|2|50|Call|4
